lakeid,lakename,year4,daynum,sampledate,depth,depth_id,dic,primary_prod_rep1,primary_prod_rep2,chla,phaeo,chla_lt_35um,phaeo_lt_35um,alk_phosphatase
"C","Central Long Lake",1995,216,1995-08-04,0.60,3,,,,24.8650,46.3950,18.9510,32.8750,
"C","Central Long Lake",1995,216,1995-08-04,1.10,4,,,,22.3960,43.6820,19.6010,36.5430,
"C","Central Long Lake",1995,216,1995-08-04,1.60,5,,,,23.4300,47.8310,17.4580,37.3910,
"C","Central Long Lake",1995,216,1995-08-04,2.30,6,,,,132.2160,137.8240,108.7260,115.8870,
"C","Central Long Lake",1995,223,1995-08-11,0.00,1,,,,14.9880,30.3590,12.2510,26.6180,
"C","Central Long Lake",1995,223,1995-08-11,0.40,2,,,,14.8160,27.9400,12.1360,26.7330,
"C","Central Long Lake",1995,223,1995-08-11,0.70,3,,,,14.8160,32.4750,12.2130,25.7930,
"C","Central Long Lake",1995,223,1995-08-11,1.30,4,,,,15.1600,32.7780,11.9060,25.2360,
"C","Central Long Lake",1995,223,1995-08-11,1.70,5,,,,17.3430,38.3700,13.1310,33.9440,
"C","Central Long Lake",1995,223,1995-08-11,2.10,6,,,,18.8360,42.0600,15.3330,39.0840,
"C","Central Long Lake",1995,230,1995-08-18,0.00,1,,,,17.1130,32.7690,14.8920,32.1830,
"C","Central Long Lake",1995,230,1995-08-18,0.35,2,,,,18.4340,33.3920,15.9260,29.4210,
"C","Central Long Lake",1995,230,1995-08-18,0.65,3,,,,19.8120,33.9570,16.5390,31.4000,
"C","Central Long Lake",1995,230,1995-08-18,1.10,4,,,,17.8020,39.2060,15.2750,31.3680,
"C","Central Long Lake",1995,230,1995-08-18,1.50,5,,,,23.2000,36.4000,18.1850,31.4820,
"C","Central Long Lake",1995,230,1995-08-18,2.50,6,,,,67.9540,87.5230,56.3920,78.3550,
"C","Central Long Lake",1995,237,1995-08-25,0.00,1,,,,24.7510,39.3840,20.9800,38.1880,
"C","Central Long Lake",1995,237,1995-08-25,0.30,2,,,,23.2580,38.2860,21.0180,39.0140,
"C","Central Long Lake",1995,237,1995-08-25,0.60,3,,,,23.6020,37.9410,20.2910,40.1730,
"C","Central Long Lake",1995,237,1995-08-25,1.05,4,,,,23.6600,42.4180,20.7880,39.6750,
"C","Central Long Lake",1995,237,1995-08-25,1.40,5,,,,24.5780,42.7950,20.4050,39.6260,
"C","Central Long Lake",1995,237,1995-08-25,2.30,6,,,,23.7360,45.3650,21.8220,42.9600,
"C","Central Long Lake",1995,244,1995-09-01,0.00,1,,,,19.4100,42.7810,15.3140,36.5120,
"C","Central Long Lake",1995,244,1995-09-01,0.33,2,,,,17.6870,40.6170,16.3090,38.5400,
"C","Central Long Lake",1995,244,1995-09-01,0.60,3,,,,18.0320,39.6240,16.2320,39.4800,
"C","Central Long Lake",1995,244,1995-09-01,1.10,4,,,,19.8950,45.8080,15.6960,37.4250,
"C","Central Long Lake",1995,244,1995-09-01,1.80,5,,,,19.0240,46.0650,16.2320,37.7530,
"C","Central Long Lake",1995,244,1995-09-01,2.30,6,,,,23.8410,57.2130,18.2610,38.7470,
"E","East Long Lake",1989,146,1989-05-26,0.00,1,,8.3900,8.3600,5.4600,1.2600,,,0.5840
"E","East Long Lake",1989,146,1989-05-26,0.25,2,,5.9600,,5.5900,1.4300,,,0.6710
"E","East Long Lake",1989,146,1989-05-26,0.50,3,,4.1400,4.5100,5.6200,1.2500,,,0.7290
"E","East Long Lake",1989,146,1989-05-26,1.00,4,,3.7900,4.4300,5.7400,1.2700,,,
"E","East Long Lake",1989,146,1989-05-26,1.20,5,,3.7400,3.2400,5.6400,1.8200,,,
"E","East Long Lake",1989,146,1989-05-26,1.60,6,,2.7400,3.4000,5.4800,1.5400,,,0.6710
"E","East Long Lake",1989,159,1989-06-08,0.00,1,,5.9000,6.6500,10.9100,3.2700,,,0.8610
"E","East Long Lake",1989,159,1989-06-08,0.50,2,,3.9200,5.0600,10.3800,2.6300,,,0.8320
"E","East Long Lake",1989,159,1989-06-08,1.25,3,,1.7400,1.5800,10.8400,2.6100,,,0.8030
"E","East Long Lake",1989,159,1989-06-08,1.75,4,,0.8330,0.7030,8.6400,2.5100,,,0.7300
"E","East Long Lake",1989,159,1989-06-08,2.25,5,,0.3220,0.4050,4.9300,2.0200,,,0.5840
"E","East Long Lake",1989,159,1989-06-08,4.00,6,,0.1040,0.1510,5.8300,2.2100,,,0.5990
"E","East Long Lake",1989,173,1989-06-22,0.00,1,,4.3500,4.1000,4.9900,3.4900,,,1.1620
"E","East Long Lake",1989,173,1989-06-22,0.50,2,,3.8900,2.7900,5.2900,3.3400,,,1.1330
"E","East Long Lake",1989,173,1989-06-22,1.00,3,,2.7700,2.3900,4.7700,3.1200,,,1.1190
"E","East Long Lake",1989,173,1989-06-22,2.00,4,,1.4600,2.3700,5.5700,3.3900,,,1.0330
"E","East Long Lake",1989,173,1989-06-22,2.50,5,,0.9900,1.3300,6.0300,3.4700,,,1.1330
"E","East Long Lake",1989,173,1989-06-22,4.00,6,,0.5290,0.6680,6.1900,2.9500,,,0.8470
"E","East Long Lake",1989,187,1989-07-06,0.00,1,,,,4.6300,1.9500,,,1.1880
"E","East Long Lake",1989,187,1989-07-06,0.40,2,,,,4.5100,1.7800,,,1.0790
"E","East Long Lake",1989,187,1989-07-06,0.75,3,,,,4.4900,1.6500,,,1.0650
"E","East Long Lake",1989,187,1989-07-06,1.50,4,,,,4.8800,1.8800,,,1.0060
"E","East Long Lake",1989,187,1989-07-06,2.00,5,,,,5.3500,2.5100,,,1.0210
"E","East Long Lake",1989,187,1989-07-06,3.25,6,,,,5.5700,3.7500,,,0.8460
"E","East Long Lake",1989,201,1989-07-20,0.00,1,,5.4500,4.4400,3.9800,2.1800,,,1.2100
"E","East Long Lake",1989,201,1989-07-20,0.45,2,,4.7000,5.6700,4.2200,2.0900,,,0.8170
"E","East Long Lake",1989,201,1989-07-20,0.85,3,,4.1500,4.3200,4.5500,2.2900,,,0.8310
"E","East Long Lake",1989,201,1989-07-20,1.50,4,,4.5000,4.7200,4.7100,2.1900,,,0.8170
"E","East Long Lake",1989,201,1989-07-20,2.00,5,,2.5000,3.2300,4.6600,2.1100,,,0.7880
"E","East Long Lake",1989,201,1989-07-20,3.25,6,,0.6970,0.6230,4.6800,2.7200,,,0.7590
"E","East Long Lake",1989,215,1989-08-03,0.00,1,,3.6100,3.6800,2.5600,1.3300,,,1.1500
"E","East Long Lake",1989,215,1989-08-03,0.50,2,,2.3300,2.3500,2.3600,1.2900,,,1.0800
"E","East Long Lake",1989,215,1989-08-03,0.90,3,,2.1100,1.6000,2.4500,1.3400,,,1.0100
"E","East Long Lake",1989,215,1989-08-03,1.90,4,,0.8310,1.0600,2.6300,1.4800,,,0.9600
"E","East Long Lake",1989,215,1989-08-03,2.50,5,,0.4360,0.5910,3.1600,2.1300,,,0.8900
"E","East Long Lake",1989,215,1989-08-03,4.25,6,,0.3900,0.3650,6.3800,4.3400,,,0.4800
"E","East Long Lake",1989,236,1989-08-24,0.00,1,,6.3700,6.5000,2.6200,1.7700,,,1.0500
"E","East Long Lake",1989,236,1989-08-24,0.50,2,,4.3000,5.1800,3.6000,2.2700,,,0.9330
"E","East Long Lake",1989,236,1989-08-24,1.00,3,,4.0000,3.4500,2.8100,1.4500,,,1.0200
"E","East Long Lake",1989,236,1989-08-24,1.75,4,,3.0900,3.9100,3.4000,2.1800,,,1.1400
"E","East Long Lake",1989,236,1989-08-24,2.25,5,,1.9500,2.9600,3.3700,2.1000,,,1.0200
"E","East Long Lake",1989,236,1989-08-24,3.50,6,,1.0800,0.8330,3.8800,3.6700,,,0.3650
"E","East Long Lake",1989,249,1989-09-06,0.00,1,,,,2.9600,0.9540,,,
"E","East Long Lake",1989,249,1989-09-06,0.50,2,,,,3.2300,0.9740,,,
"E","East Long Lake",1989,249,1989-09-06,1.15,3,,,,3.3100,0.9930,,,
"E","East Long Lake",1989,249,1989-09-06,2.00,4,,,,3.2600,1.2100,,,
"E","East Long Lake",1989,249,1989-09-06,2.65,5,,,,3.0100,1.0200,,,
"E","East Long Lake",1989,249,1989-09-06,4.00,6,,,,4.6000,2.4500,,,
"E","East Long Lake",1990,151,1990-05-31,0.00,1,,3.2120,,,,,,1.0060
"E","East Long Lake",1990,151,1990-05-31,0.50,2,,4.0830,6.4410,,,,,0.9450
"E","East Long Lake",1990,151,1990-05-31,1.00,3,,3.5010,3.8610,4.1600,3.2100,,,0.9602
"E","East Long Lake",1990,151,1990-05-31,2.00,4,,2.4870,5.0690,4.1500,3.2200,,,1.0370
"E","East Long Lake",1990,151,1990-05-31,2.50,5,,2.1910,2.7990,4.6100,3.7400,,,1.1580
"E","East Long Lake",1990,151,1990-05-31,4.00,6,,17.3400,,19.8300,25.1400,,,2.6370
"E","East Long Lake",1990,165,1990-06-14,0.00,1,,,,3.9900,3.3300,,,1.3110
"E","East Long Lake",1990,165,1990-06-14,0.50,2,,,,4.1900,3.4300,,,1.2350
"E","East Long Lake",1990,165,1990-06-14,1.00,3,,,,3.9200,3.3500,,,1.2650
"E","East Long Lake",1990,165,1990-06-14,2.00,4,,,,5.7100,4.9800,,,1.2500
"E","East Long Lake",1990,165,1990-06-14,2.75,5,,,,5.1300,4.5100,,,1.2050
"E","East Long Lake",1990,165,1990-06-14,4.50,6,,,,24.4400,18.7500,,,1.8900
"E","East Long Lake",1990,179,1990-06-28,0.00,1,,14.0250,13.7210,6.2500,5.8200,,,1.0520
"E","East Long Lake",1990,179,1990-06-28,0.50,2,,12.9930,12.2290,7.4800,6.4800,,,0.9907
"E","East Long Lake",1990,179,1990-06-28,1.00,3,,9.1710,7.2060,6.8600,6.1600,,,0.9755
"E","East Long Lake",1990,179,1990-06-28,1.75,4,,5.6400,5.5700,7.0800,6.8200,,,0.9907
"E","East Long Lake",1990,179,1990-06-28,2.50,5,,2.3070,3.1270,6.7900,6.8200,,,0.9907
"E","East Long Lake",1990,179,1990-06-28,4.25,6,,1.1550,1.6710,13.6400,14.4600,,,1.0520
"E","East Long Lake",1990,193,1990-07-12,0.00,1,,,,7.3200,8.7800,,,0.9297
"E","East Long Lake",1990,193,1990-07-12,0.50,2,,,,7.0100,8.3800,,,0.8993
"E","East Long Lake",1990,193,1990-07-12,1.00,3,,,,7.4300,8.6700,,,1.0060
"E","East Long Lake",1990,193,1990-07-12,2.00,4,,,,7.5600,9.0100,,,0.9602
"E","East Long Lake",1990,193,1990-07-12,2.50,5,,,,7.5700,9.5900,,,0.8688
"E","East Long Lake",1990,193,1990-07-12,3.50,6,,,,7.4100,10.0500,,,0.7773
"E","East Long Lake",1990,207,1990-07-26,0.00,1,,8.2110,8.8540,11.5900,8.5300,,,1.3240
"E","East Long Lake",1990,207,1990-07-26,0.40,2,,7.1760,9.1010,11.5200,8.6000,,,1.3830
"E","East Long Lake",1990,207,1990-07-26,0.90,3,,7.8880,9.5120,10.7300,7.9700,,,1.4280
"E","East Long Lake",1990,207,1990-07-26,1.50,4,,7.7420,8.0480,7.8100,6.8600,,,1.2190
"E","East Long Lake",1990,207,1990-07-26,2.00,5,,5.5680,4.8220,6.6300,5.5000,,,0.9820
"E","East Long Lake",1990,207,1990-07-26,3.00,6,,2.1940,2.5930,7.7000,7.0900,,,1.1300
"E","East Long Lake",1990,221,1990-08-09,0.00,1,,,,14.8500,10.6100,,,1.6640
"E","East Long Lake",1990,221,1990-08-09,0.40,2,,,,15.8500,10.4200,,,1.6190
"E","East Long Lake",1990,221,1990-08-09,0.75,3,,,,16.6900,10.0500,,,1.7400
"E","East Long Lake",1990,221,1990-08-09,1.50,4,,,,15.4100,9.9200,,,1.8740
"E","East Long Lake",1990,221,1990-08-09,2.00,5,,,,14.4200,9.0100,,,1.6820
"E","East Long Lake",1990,221,1990-08-09,3.50,6,,,,10.3800,8.5500,,,1.1150
"E","East Long Lake",1990,235,1990-08-23,0.00,1,,8.3320,6.2410,5.8000,6.2700,,,0.9602
"E","East Long Lake",1990,235,1990-08-23,0.50,2,,5.8360,6.9200,5.4500,6.1500,,,0.9297
"E","East Long Lake",1990,235,1990-08-23,1.00,3,,6.3970,4.7490,6.2200,6.8000,,,0.9907
"E","East Long Lake",1990,235,1990-08-23,2.00,4,,1.8820,2.3080,6.6600,7.5400,,,1.0360
"E","East Long Lake",1990,235,1990-08-23,2.50,5,,1.5740,1.1290,6.8600,7.8100,,,0.9755
"E","East Long Lake",1990,235,1990-08-23,4.25,6,,1.2750,0.8630,8.8800,12.4200,,,0.5182
"E","East Long Lake",1990,248,1990-09-05,0.00,1,,,,5.8000,6.2700,,,
"E","East Long Lake",1990,248,1990-09-05,0.50,2,,,,5.4500,6.1500,,,
"E","East Long Lake",1990,248,1990-09-05,1.00,3,,,,6.2200,6.8000,,,
"E","East Long Lake",1990,248,1990-09-05,2.00,4,,,,6.6600,7.5400,,,
"E","East Long Lake",1990,248,1990-09-05,2.50,5,,,,6.8600,7.8100,,,
"E","East Long Lake",1990,248,1990-09-05,4.25,6,,,,8.8800,12.4200,,,
"E","East Long Lake",1991,142,1991-05-22,0.00,1,,,,3.0300,3.8300,1.9410,2.6570,
"E","East Long Lake",1991,142,1991-05-22,0.40,2,,,,2.8680,3.7270,2.2390,2.8110,
"E","East Long Lake",1991,142,1991-05-22,0.75,3,,,,2.8540,3.5830,2.1610,2.8310,
"E","East Long Lake",1991,142,1991-05-22,1.20,4,,,,3.3520,4.4300,2.2530,2.9800,
"E","East Long Lake",1991,142,1991-05-22,2.00,5,,,,3.5280,5.1780,2.3960,3.2760,
"E","East Long Lake",1991,142,1991-05-22,3.75,6,,,,5.1300,7.1370,2.9900,4.7930,
"E","East Long Lake",1991,149,1991-05-29,0.00,1,,,,4.8440,6.6050,3.5860,5.5900,
"E","East Long Lake",1991,149,1991-05-29,0.50,2,,,,4.4060,6.3050,3.1370,5.0410,
"E","East Long Lake",1991,149,1991-05-29,1.00,3,,,,5.2310,7.2740,3.7740,5.6480,
"E","East Long Lake",1991,149,1991-05-29,1.65,4,,,,6.1040,8.1420,3.8120,6.1690,
"E","East Long Lake",1991,149,1991-05-29,1.90,5,,,,6.4860,8.7490,4.1920,6.6240,
"E","East Long Lake",1991,149,1991-05-29,3.25,6,,,,6.8500,9.1770,3.5540,6.3820,
"E","East Long Lake",1991,156,1991-06-05,0.00,1,,7.3850,9.4990,5.2340,8.5900,3.5480,6.1750,
"E","East Long Lake",1991,156,1991-06-05,0.35,2,,6.4550,7.5330,5.2130,8.7160,3.6930,6.5570,
"E","East Long Lake",1991,156,1991-06-05,0.60,3,,6.4400,6.2550,5.0300,8.2130,3.6430,6.3440,
"E","East Long Lake",1991,156,1991-06-05,1.00,4,,4.7400,4.2570,5.2350,8.3510,4.1630,7.4890,
"E","East Long Lake",1991,156,1991-06-05,1.40,5,,2.8920,2.8500,4.8360,8.4870,3.4050,6.4440,
"E","East Long Lake",1991,156,1991-06-05,2.50,6,,1.2240,0.8890,5.8360,9.0690,3.9900,7.2660,
"E","East Long Lake",1991,163,1991-06-12,0.00,1,,,,6.4220,7.5310,5.6380,7.4760,
"E","East Long Lake",1991,163,1991-06-12,0.25,2,,,,7.2410,8.4250,5.7440,7.3690,
"E","East Long Lake",1991,163,1991-06-12,0.60,3,,,,7.2040,8.4620,5.5710,7.5420,
"E","East Long Lake",1991,163,1991-06-12,1.00,4,,,,7.2600,8.3450,5.7090,7.1430,
"E","East Long Lake",1991,163,1991-06-12,1.45,5,,,,7.0740,8.2250,5.5220,7.5330,
"E","East Long Lake",1991,163,1991-06-12,2.50,6,,,,9.0980,10.7910,7.1510,10.8000,
"E","East Long Lake",1991,170,1991-06-19,0.00,1,,,,7.2040,11.8890,5.0260,8.7870,
"E","East Long Lake",1991,170,1991-06-19,0.30,2,,,,8.7490,13.0370,6.0900,9.8210,
"E","East Long Lake",1991,170,1991-06-19,0.65,3,,,,8.7120,12.8290,5.9300,9.8060,
"E","East Long Lake",1991,170,1991-06-19,1.10,4,,,,9.3310,13.6180,6.1430,10.3800,
"E","East Long Lake",1991,170,1991-06-19,1.45,5,,,,7.8650,12.3300,5.0880,9.3950,
"E","East Long Lake",1991,170,1991-06-19,2.60,6,,,,10.1920,15.8170,6.6700,12.5040,
"E","East Long Lake",1991,177,1991-06-26,0.00,1,,,,10.1080,10.9440,8.3230,8.6370,
"E","East Long Lake",1991,177,1991-06-26,0.35,2,,,,10.0710,10.4910,8.1640,9.3210,
"E","East Long Lake",1991,177,1991-06-26,0.65,3,,,,10.4800,11.0610,8.6560,9.5280,
"E","East Long Lake",1991,177,1991-06-26,1.10,4,,,,9.5630,10.6310,7.3840,8.7310,
"E","East Long Lake",1991,177,1991-06-26,1.60,5,,,,8.4700,11.1130,6.7630,8.3320,
"E","East Long Lake",1991,177,1991-06-26,2.90,6,,,,7.9810,13.1320,6.0500,11.0850,
"E","East Long Lake",1991,184,1991-07-03,0.00,1,,6.3920,7.1090,10.0330,9.7940,8.6560,8.8290,
"E","East Long Lake",1991,184,1991-07-03,0.30,2,,4.2580,3.8570,9.0100,8.6150,8.0440,8.2160,
"E","East Long Lake",1991,184,1991-07-03,0.60,3,,6.4700,6.4710,13.0300,12.6720,10.7570,10.5750,
"E","East Long Lake",1991,184,1991-07-03,1.20,4,,2.5240,2.4690,10.6340,10.1730,8.9510,9.2040,
"E","East Long Lake",1991,184,1991-07-03,1.50,5,,1.4520,2.0700,10.3780,10.4290,13.4260,13.1940,
"E","East Long Lake",1991,184,1991-07-03,2.60,6,,0.4510,0.5060,9.2140,11.5920,8.9350,10.6480,
"E","East Long Lake",1991,191,1991-07-10,0.00,1,,,,7.1850,8.2360,6.0760,6.3380,
"E","East Long Lake",1991,191,1991-07-10,0.30,2,,,,8.0420,7.8690,6.6480,6.6400,
"E","East Long Lake",1991,191,1991-07-10,0.70,3,,,,7.2600,7.9170,5.8770,5.4880,
"E","East Long Lake",1991,191,1991-07-10,1.20,4,,,,7.2830,6.4860,5.8330,5.5910,
"E","East Long Lake",1991,191,1991-07-10,1.60,5,,,,7.8650,7.4340,6.2820,5.7530,
"E","East Long Lake",1991,191,1991-07-10,2.70,6,,,,9.4000,10.1820,7.8180,9.3170,
"E","East Long Lake",1991,198,1991-07-17,0.00,1,,,,5.9470,7.2970,5.6780,4.9880,
"E","East Long Lake",1991,198,1991-07-17,0.35,2,,,,6.7570,6.2160,5.3850,4.9310,
"E","East Long Lake",1991,198,1991-07-17,0.65,3,,,,6.4590,5.7800,4.8530,4.2390,
"E","East Long Lake",1991,198,1991-07-17,1.75,4,,,,5.2700,6.4690,4.7160,4.8720,
"E","East Long Lake",1991,198,1991-07-17,2.25,5,,,,6.3760,7.9360,5.3360,5.0670,
"E","East Long Lake",1991,198,1991-07-17,3.00,6,,,,7.0910,10.2540,6.6080,7.2630,
"E","East Long Lake",1991,205,1991-07-24,0.00,1,,,,5.8260,6.9020,3.1870,6.3100,
"E","East Long Lake",1991,205,1991-07-24,0.35,2,,,,6.2550,7.2090,3.6060,6.7210,
"E","East Long Lake",1991,205,1991-07-24,0.65,3,,,,5.8820,7.0910,3.5250,6.5370,
"E","East Long Lake",1991,205,1991-07-24,1.30,4,,,,4.3880,7.8790,3.2030,6.7780,
"E","East Long Lake",1991,205,1991-07-24,1.65,5,,,,5.5250,8.5890,3.5340,6.7550,
"E","East Long Lake",1991,205,1991-07-24,3.15,6,,,,8.6560,9.0910,8.4850,8.6500,
"E","East Long Lake",1991,212,1991-07-31,0.00,1,,2.8220,3.1640,4.3420,7.8460,3.2470,6.2880,
"E","East Long Lake",1991,212,1991-07-31,0.35,2,,,,4.3390,7.6910,3.5630,6.8760,
"E","East Long Lake",1991,212,1991-07-31,0.60,3,,2.5100,2.7300,4.5000,8.3740,3.5980,6.9160,
"E","East Long Lake",1991,212,1991-07-31,1.20,4,,2.5360,2.3180,4.4100,8.0550,3.5310,6.8900,
"E","East Long Lake",1991,212,1991-07-31,1.70,5,,2.1580,2.0350,5.5290,9.3100,3.7590,7.1010,
"E","East Long Lake",1991,212,1991-07-31,2.80,6,,1.5120,1.5110,8.7720,9.8930,7.5550,8.1530,
"E","East Long Lake",1991,219,1991-08-07,0.00,1,,,,3.7070,5.4210,3.0840,5.3580,
"E","East Long Lake",1991,219,1991-08-07,0.37,2,,,,4.7320,6.9810,3.1890,4.7620,
"E","East Long Lake",1991,219,1991-08-07,0.75,3,,,,4.6790,6.7700,3.1520,5.0640,
"E","East Long Lake",1991,219,1991-08-07,1.50,4,,,,4.6120,6.4680,3.1010,5.0330,
"E","East Long Lake",1991,219,1991-08-07,2.00,5,,,,4.7650,6.9080,3.2680,5.2180,
"E","East Long Lake",1991,219,1991-08-07,3.40,6,,,,7.2400,11.4900,8.7020,9.4520,
"E","East Long Lake",1991,226,1991-08-14,0.00,1,,,,2.4850,3.2130,1.9860,2.6500,
"E","East Long Lake",1991,226,1991-08-14,0.40,2,,,,2.4820,3.6380,1.8810,2.1520,
"E","East Long Lake",1991,226,1991-08-14,0.85,3,,,,2.4850,4.0040,1.9560,2.6800,
"E","East Long Lake",1991,226,1991-08-14,1.40,4,,,,2.8000,4.1910,2.1590,3.4690,
"E","East Long Lake",1991,226,1991-08-14,1.90,5,,,,2.8350,4.6180,2.2440,3.4280,
"E","East Long Lake",1991,226,1991-08-14,3.10,6,,,,3.9490,5.2840,3.5100,4.6680,
"E","East Long Lake",1991,233,1991-08-21,0.00,1,,,,2.3340,5.1050,2.1190,4.5890,
"E","East Long Lake",1991,233,1991-08-21,0.35,2,,,,2.6750,5.7140,1.8330,4.8750,
"E","East Long Lake",1991,233,1991-08-21,0.75,3,,,,2.9770,6.6790,2.0260,5.0970,
"E","East Long Lake",1991,233,1991-08-21,1.40,4,,,,2.8650,5.7080,1.9100,5.1690,
"E","East Long Lake",1991,233,1991-08-21,1.80,5,,,,3.0370,5.8010,1.9750,5.3240,
"E","East Long Lake",1991,233,1991-08-21,3.00,6,,,,3.7210,7.8210,3.4430,9.3520,
"E","East Long Lake",1991,240,1991-08-28,0.00,1,,3.2320,2.9830,3.0050,5.5950,2.4430,4.7240,
"E","East Long Lake",1991,240,1991-08-28,0.40,2,,3.7520,3.7340,3.9810,6.8840,2.7290,4.9650,
"E","East Long Lake",1991,240,1991-08-28,0.80,3,,3.5300,4.1370,4.8690,8.1630,3.1450,5.3410,
"E","East Long Lake",1991,240,1991-08-28,1.40,4,,2.0230,1.9540,4.0410,7.0320,2.7790,5.0470,
"E","East Long Lake",1991,240,1991-08-28,1.90,5,,1.5100,1.7860,2.7160,6.4510,2.2670,5.0760,
"E","East Long Lake",1991,240,1991-08-28,3.10,6,,0.9600,1.0710,4.9580,10.0130,4.2040,8.2830,
"E","East Long Lake",1991,247,1991-09-04,0.00,1,,,,3.3030,6.2470,2.8670,5.8830,
"E","East Long Lake",1991,247,1991-09-04,0.35,2,,,,3.4540,6.8870,2.9600,6.1850,
"E","East Long Lake",1991,247,1991-09-04,0.75,3,,,,3.1000,6.1340,3.0630,6.0830,
"E","East Long Lake",1991,247,1991-09-04,1.35,4,,,,3.1990,7.0900,3.1010,6.0440,
"E","East Long Lake",1991,247,1991-09-04,1.80,5,,,,3.6990,8.1720,2.9200,6.0060,
"E","East Long Lake",1991,247,1991-09-04,3.00,6,,,,3.2470,8.7560,2.9520,7.1610,
"E","East Long Lake",1992,139,1992-05-18,0.00,1,,,,9.9840,14.8350,6.8900,10.4160,
"E","East Long Lake",1992,139,1992-05-18,0.25,2,,,,10.3460,13.8820,6.0510,8.5120,
"E","East Long Lake",1992,139,1992-05-18,0.60,3,,,,11.7240,15.4590,8.3260,11.5130,
"E","East Long Lake",1992,139,1992-05-18,1.00,4,,,,11.9440,15.3870,8.7160,12.2130,
"E","East Long Lake",1992,139,1992-05-18,1.40,5,,,,11.2950,15.2970,7.1340,10.8400,
"E","East Long Lake",1992,139,1992-05-18,2.40,6,,,,22.4760,23.3210,17.4310,19.0100,
"E","East Long Lake",1992,146,1992-05-25,0.00,1,,0.6176,0.5995,11.3400,15.2520,7.2770,10.8730,
"E","East Long Lake",1992,146,1992-05-25,0.39,2,,1.9440,1.9670,14.3670,19.3170,8.6320,13.3170,
"E","East Long Lake",1992,146,1992-05-25,0.60,3,,1.6000,1.7770,13.3500,18.5600,7.9550,12.5170,
"E","East Long Lake",1992,146,1992-05-25,1.10,4,,2.3470,2.4950,11.7690,16.3000,7.2660,10.2160,
"E","East Long Lake",1992,146,1992-05-25,1.40,5,,2.4590,2.8570,11.0690,14.7850,7.0970,10.8770,
"E","East Long Lake",1992,146,1992-05-25,2.30,6,,2.3570,1.9440,8.5840,12.4680,6.6070,10.3820,
"E","East Long Lake",1992,153,1992-06-01,0.00,1,,,,5.9180,10.9230,5.9380,9.4690,
"E","East Long Lake",1992,153,1992-06-01,0.30,2,,,,9.4870,13.8540,8.4550,12.8610,
"E","East Long Lake",1992,153,1992-06-01,0.70,3,,,,8.1100,11.9820,7.0670,11.2940,
"E","East Long Lake",1992,153,1992-06-01,1.10,4,,,,9.6570,14.3500,8.4900,11.7000,
"E","East Long Lake",1992,153,1992-06-01,1.50,5,,,,8.7250,13.4350,7.7930,11.6580,
"E","East Long Lake",1992,153,1992-06-01,2.50,6,,,,8.4710,14.4280,7.3420,11.6180,
"E","East Long Lake",1992,160,1992-06-08,0.00,1,,,,7.5500,11.4730,6.3340,7.9530,
"E","East Long Lake",1992,160,1992-06-08,0.30,2,,,,7.3590,9.2440,6.0400,8.0260,
"E","East Long Lake",1992,160,1992-06-08,0.70,3,,,,7.8620,10.4700,6.2480,8.0480,
"E","East Long Lake",1992,160,1992-06-08,1.20,4,,,,7.6460,9.9940,6.2000,7.8660,
"E","East Long Lake",1992,160,1992-06-08,1.60,5,,,,7.7420,10.5900,6.3760,8.1510,
"E","East Long Lake",1992,160,1992-06-08,2.55,6,,,,7.9100,11.1140,6.1040,9.8060,
"E","East Long Lake",1992,167,1992-06-15,0.00,1,,,,7.3310,10.1170,4.5290,5.7890,
"E","East Long Lake",1992,167,1992-06-15,0.30,2,,,,7.2910,8.6090,5.4090,7.0200,
"E","East Long Lake",1992,167,1992-06-15,0.70,3,,,,6.8930,11.8220,5.3990,7.0770,
"E","East Long Lake",1992,167,1992-06-15,1.25,4,,,,7.6560,10.2850,5.5900,6.7460,
"E","East Long Lake",1992,167,1992-06-15,1.70,5,,,,7.1440,9.0380,5.6390,7.1660,
"E","East Long Lake",1992,167,1992-06-15,2.60,6,,,,8.2610,10.5940,6.1840,9.0350,
"E","East Long Lake",1992,174,1992-06-22,0.00,1,,3.6440,4.2530,10.2590,18.4490,6.1360,11.8500,
"E","East Long Lake",1992,174,1992-06-22,0.30,2,,2.7210,2.6710,9.3480,16.2470,5.5770,11.4870,
"E","East Long Lake",1992,174,1992-06-22,0.65,3,,2.1580,2.2330,9.6840,17.2950,5.2730,9.4840,
"E","East Long Lake",1992,174,1992-06-22,1.20,4,,2.1720,2.6090,10.3070,18.0550,6.3440,12.1030,
"E","East Long Lake",1992,174,1992-06-22,1.50,5,,2.3060,1.9210,10.1870,16.7920,6.0080,10.8250,
"E","East Long Lake",1992,174,1992-06-22,2.60,6,,0.3876,0.3548,8.7970,18.8740,5.2090,10.0090,
"E","East Long Lake",1992,181,1992-06-29,0.00,1,,,,6.1600,10.0960,3.5000,5.9550,0.5346
"E","East Long Lake",1992,181,1992-06-29,0.25,2,,,,7.2630,11.0690,3.9790,7.3200,0.5291
"E","East Long Lake",1992,181,1992-06-29,0.70,3,,,,7.0230,10.9630,4.0270,7.5030,0.5429
"E","East Long Lake",1992,181,1992-06-29,1.25,4,,,,7.6220,12.4390,3.8670,7.8930,0.5017
