fish_id,food_item,number_indiv
940058,"CHIRO",2
940058,"BASSF",1
940059,"OTHER",4
940059,"CHIRO",4
940059,"COLEO",3
940059,"ODONN",12
940059,"LEECH",1
940083,"POLYP",7
940083,"EPHEM",3
940083,"ODONN",1
940083,"LEECH",1
940085,"OTHER",1
940085,"CHIRO",1
940085,"ODONN",4
940086,"POLYP",3
940086,"CHAOB",1
940086,"CHIRO",1
940086,"LEECH",2
940087,"TRICH",1
940087,"BASSF",1
940132,"CHAOB",3
940135,"POLYP",36
940135,"EPHEM",3
940135,"CHAOB",2
940137,"POLYP",3
940137,"EPHEM",3
940137,"CHAOB",2
940137,"OTHER",1
940137,"CHIRO",1
940137,"ODONN",1
940137,"NOTON",1
940138,"DAPHN",1
940138,"CHAOB",1
940138,"CHIRO",1
940140,"DAPHN",278
940140,"CHAOB",1
940140,"MITES",71
940140,"AMPHI",1
940140,"OTHER",1
940140,"CHIRO",7
940141,"DAPHN",156
940141,"CHAOB",1
940141,"AMPHI",21
940141,"CHIRO",5
940141,"TRICH",3
940143,"CHAOB",45
940143,"AMPHI",1
940143,"OTHER",9
940144,"EPHEM",2
940144,"MITES",3
940144,"CHIRO",2
940145,"OTHER",4
940145,"CHIRO",3
940145,"ODONN",2
940146,"COLEO",1
940146,"BASSF",2
940147,"POLYP",9
940147,"DAPHN",34
940147,"AMPHI",2
940147,"OTHER",2
940147,"CHIRO",1
940147,"BASSF",15
940149,"CHIRO",1
940149,"ODONA",2
940149,"BASSF",4
940150,"DAPHN",1
940150,"MITES",3
940150,"OTHER",2
940150,"COLEO",1
940150,"BASSF",3
940151,"MITES",1
940151,"COLEO",1
940153,"TRICH",1
940154,"MITES",4
940154,"OTHER",24
940154,"BASSF",1
940155,"MITES",1
940155,"CHIRO",4
940157,"BASSF",3
940158,"TRICH",1
940159,"DAPHN",1
940159,"MITES",2
940159,"BASSF",3
940160,"OTHER",1
940160,"BASSF",1
940161,"POLYP",1
940161,"BASSF",1
940163,"BASSF",1
940164,"BASSF",3
940165,"ODONN",1
940165,"BASSF",2
940168,"EPHEM",1
940168,"MITES",1
940168,"BASSF",3
940169,"CHAOB",1
940169,"OTHER",1
940169,"ODONN",1
940169,"BASSF",2
940170,"DAPHN",6
940170,"BASSF",2
940171,"CHIRO",1
940171,"TRICH",15
940171,"BASSF",1
940172,"DAPHN",1
940172,"CHIRO",1
940172,"TRICH",1
940173,"BASSF",3
940174,"OTHER",1
940174,"BASSF",1
940175,"MOLLU",1
940175,"BASSF",4
940178,"POLYP",9
940178,"CHAOB",43
940178,"AMPHI",3
940178,"TRICH",1
940179,"DAPHN",7
940179,"MITES",1
940179,"OTHER",1
940179,"CHIRO",7
940179,"ODONA",1
940179,"BASSF",1
940180,"POLYP",1
940180,"BASSF",1
940181,"CHAOB",2
940181,"AMPHI",1
940181,"OTHER",1
940181,"CHIRO",3
940181,"LEECH",1
940183,"DAPHN",40
940183,"AMPHI",1
940183,"COLEO",1
940184,"MITES",2
940184,"LEECH",1
940184,"BASSF",1
940185,"MITES",1
940186,"COLEO",1
940186,"ODONN",1
940186,"BASSF",2
940187,"CHIRO",1
940187,"LEECH",1
940187,"BASSF",3
940191,"CHIRO",2
940191,"BASSF",1
940192,"POLYP",3
940192,"DAPHN",1
940192,"MITES",18
940192,"ODONN",1
940192,"BASSF",4
940193,"ODONA",1
940193,"BASSF",3
940195,"OTHER",1
940195,"CHIRO",4
940195,"BASSF",1
940196,"CHAOB",159
940196,"CHIRO",2
940196,"ODONN",1
940197,"DAPHN",1
940197,"CHAOB",74
940197,"MITES",9
940198,"BASSF",4
940199,"MITES",3
940199,"CHIRO",1
940199,"ODONN",2
940199,"ODONA",1
940200,"MITES",5
940200,"OTHER",1
940200,"LEECH",1
940202,"ODONN",1
940202,"MOLLU",1
940204,"CHAOB",272
940204,"AMPHI",1
940204,"ODONA",1
940206,"BASSF",3
940207,"CHAOB",2
940207,"ODONN",1
940207,"TRICH",5
940208,"COLEO",5
940208,"LEECH",1
940210,"ODONN",1
940211,"DAPHN",1
940211,"EPHEM",1
940211,"ODONN",1
940211,"ODONA",1
940212,"ODONN",1
940212,"DACES",3
940214,"MITES",1
940214,"AMPHI",21
940214,"OTHER",11
940214,"ODONA",2
940215,"OTHER",2
940215,"COLEO",1
940215,"ODONN",1
940215,"BASSF",3
940215,"VERTE",1
940217,"EPHEM",2
940217,"CHAOB",3
940217,"LEECH",1
940217,"BASSF",1
940218,"CHIRO",11
940218,"ODONN",1
940219,"CHAOB",1
940219,"OTHER",2
940219,"CHIRO",2
940219,"LEECH",1
940220,"EPHEM",1
940220,"AMPHI",1
940220,"OTHER",1
940221,"CHIRO",23
940221,"TRICH",2
940221,"BASSF",1
940222,"POLYP",1
940222,"ODONA",2
940223,"ODONA",1
940225,"POLYP",23
940225,"EPHEM",2
940225,"CHAOB",1
940225,"BASSF",1
940227,"CHIRO",1
940227,"ODONN",3
940227,"TRICH",6
940227,"LEECH",4
940229,"OTHER",1
940229,"COLEO",4
940229,"ODONA",6
940229,"NOTON",1
940230,"MITES",2
940230,"AMPHI",1
940230,"OTHER",3
940230,"COLEO",2
940230,"ODONA",3
940231,"CHIRO",2
940231,"ODONN",1
940231,"TRICH",8
940231,"LEECH",1
940233,"CHIRO",1
940233,"TRICH",1
940233,"BASSF",7
940234,"LEECH",1
940235,"BASSF",2
940235,"VERTE",1
940236,"OTHER",49
940236,"CHIRO",1
940236,"COLEO",4
940236,"ODONA",1
940236,"MOLLU",1
940237,"OTHER",9
940237,"COLEO",66
940237,"ODONN",2
940237,"ODONA",1
940237,"MOLLU",2
940238,"BASSF",1
940240,"COLEO",1
940242,"OTHER",2
940243,"POLYP",3
940243,"CHAOB",4
940243,"AMPHI",1
940243,"OTHER",5
940243,"TRICH",1
940243,"NOTON",1
940244,"OTHER",17
940244,"CHIRO",1
940244,"COLEO",1
940244,"BASSF",2
940244,"VERTE",1
940245,"DAPHN",1
940245,"EPHEM",1
940245,"OTHER",1
940245,"CHIRO",17
940245,"ODONA",4
940247,"OTHER",1
940247,"CHIRO",3
940247,"BASSF",4
940248,"OTHER",1
940248,"COLEO",1
940248,"TRICH",2
940248,"LEECH",1
940249,"POLYP",1
940249,"ODONN",2
940249,"TRICH",1
940251,"OTHER",44
940251,"COLEO",1
940251,"ODONA",1
940252,"OTHER",17
940253,"ODONA",1
940253,"LEECH",1
940255,"EPHEM",1
940255,"CHIRO",1
940255,"TRICH",1
940255,"BASSF",2
940256,"BASSF",1
940256,"VERTE",1
940257,"POLYP",26
940257,"DACES",1
940258,"POLYP",9
940258,"CHAOB",1
940258,"AMPHI",2
940258,"OTHER",1
940258,"ODONN",1
940259,"POLYP",5
940259,"EPHEM",2
940259,"OTHER",1
940259,"ODONN",2
940260,"OTHER",2
940260,"CHIRO",12
940260,"TRICH",2
940260,"LEECH",1
940261,"CHIRO",1
940261,"ODONN",1
940261,"TRICH",1
940264,"ODONA",1
940264,"BASSF",4
940265,"CHIRO",2
940265,"TRICH",5
940266,"CHIRO",4
940268,"COLEO",4
940268,"ODONA",3
940269,"ODONN",1
940269,"ODONA",1
940269,"LEECH",2
940270,"MEGAL",2
940270,"CHIRO",1
940270,"COLEO",6
940270,"ODONN",3
940270,"TRICH",7
940270,"LEECH",5
940270,"VERTE",2
940271,"CHAOB",3
940271,"MITES",1
940271,"AMPHI",1
940271,"OTHER",1
940271,"ODONA",1
940271,"LEECH",1
940272,"EPHEM",7
940272,"ODONN",1
940272,"BASSF",1
940273,"ODONN",1
940273,"LEECH",3
940274,"OTHER",1
940274,"TRICH",1
940274,"LEECH",2
940275,"ODONA",4
940277,"CHAOB",60
940277,"AMPHI",1
940277,"ODONN",7
940278,"COLEO",1
940278,"ODONA",6
940278,"TRICH",1
940279,"EPHEM",3
940279,"CHIRO",2
940280,"OTHER",2
940280,"CHIRO",1
940280,"ODONN",1
940282,"COLEO",3
940282,"TRICH",2
940283,"DAPHN",2
940283,"MITES",1
940283,"CHIRO",1
940283,"LEECH",1
940283,"BASSF",1
940284,"OTHER",1
940284,"TRICH",1
940284,"BASSF",9
940287,"OTHER",1
940287,"COLEO",1
940287,"BASSF",1
940288,"TRICH",1
940289,"OTHER",1
940289,"ODONN",1
940289,"TRICH",1
940289,"VERTE",1
940290,"POLYP",1
940290,"TRICH",1
940291,"OTHER",1
940291,"ODONA",2
940291,"TRICH",1
940291,"LEECH",3
940292,"OTHER",10
940292,"ODONA",1
940292,"TRICH",1
940293,"CHIRO",4
940293,"TRICH",2
940294,"CHAOB",7
940294,"OTHER",78
940294,"CHIRO",19
940294,"ODONN",1
940294,"TRICH",2
940295,"DAPHN",2
940295,"COLEO",1
940296,"OTHER",1
940296,"ODONN",1
940297,"OTHER",8
940297,"COLEO",1
940297,"TRICH",1
940297,"VERTE",1
940298,"BASSF",1
940300,"DAPHN",1
940300,"EPHEM",1
940300,"CHAOB",2
940300,"LEECH",1
940301,"DAPHN",1
940301,"OTHER",2
940301,"COLEO",2
940301,"TRICH",3
940302,"LEECH",1
940303,"POLYP",6
940303,"CHAOB",2
940303,"AMPHI",5
940304,"CHIRO",2
940304,"ODONN",7
940304,"ODONA",2
940304,"TRICH",1
940305,"CHIRO",1
940306,"OTHER",1
940306,"TRICH",1
940307,"DAPHN",8
940307,"TRICH",1
940307,"LEECH",1
940308,"CHIRO",3
940308,"BASSF",3
940309,"CHIRO",1
940309,"COLEO",1
940310,"EPHEM",1
940310,"CHIRO",22
940310,"ODONN",1
940310,"BASSF",1
940311,"ODONN",28
940311,"TRICH",114
940312,"COLEO",2
940312,"ODONN",2
940312,"TRICH",1
940313,"DAPHN",1
940313,"OTHER",2
940313,"COLEO",1
940313,"ODONN",4
940313,"TRICH",4
940314,"CHIRO",1
940314,"COLEO",1
940314,"TRICH",2
940315,"OTHER",1
940315,"BASSF",1
940315,"VERTE",2
940317,"ODONN",1
940317,"BASSF",2
940318,"MITES",1
940318,"LEECH",1
940319,"EPHEM",1
940319,"CHAOB",1
940321,"COLEO",1
940323,"CHAOB",3
940323,"MITES",2
940323,"OTHER",2
940323,"COLEO",2
940323,"ODONA",2
940323,"TRICH",1
940323,"NOTON",1
940324,"DAPHN",23
940324,"BASSF",1
940325,"POLYP",24
940325,"CHAOB",1
940325,"OTHER",1
940325,"ODONN",1
940327,"OTHER",37
940327,"CHIRO",1
940327,"COLEO",2
940330,"TRICH",2
940330,"LEECH",3
940331,"CHIRO",9
940331,"ODONN",1
940331,"TRICH",7
940331,"BASSF",1
940332,"CHAOB",1
940332,"ODONN",1
940332,"ODONA",1
940332,"TRICH",1
940332,"MOLLU",1
940333,"OTHER",1
940335,"TRICH",2
940335,"LEECH",1
940336,"OTHER",1
940336,"CHIRO",3
940336,"COLEO",20
940336,"ODONN",2
940336,"ODONA",1
940336,"TRICH",33
940336,"LEECH",3
940337,"DAPHN",3
940337,"BASSF",1
940338,"CHAOB",41
940338,"ODONN",1
940339,"LEECH",1
940340,"CHIRO",2
940340,"COLEO",12
940340,"ODONN",2
940340,"TRICH",16
940340,"LEECH",15
940341,"DAPHN",1
940341,"ODONN",1
940341,"LEECH",2
940342,"EPHEM",1
940342,"OTHER",1
940342,"LEECH",1
940345,"OTHER",3
940345,"COLEO",17
940345,"ODONN",5
940345,"MOLLU",2
940345,"LEECH",11
940348,"OTHER",24
940348,"TRICH",1
940348,"LEECH",1
940350,"COLEO",4
940351,"COLEO",3
940351,"ODONN",2
940351,"MOLLU",1
940351,"LEECH",16
940352,"OTHER",6
940352,"COLEO",2
940352,"ODONN",1
940352,"NOTON",1
940352,"LEECH",6
940353,"OTHER",2
940353,"COLEO",32
940353,"ODONN",1
940353,"TRICH",45
940354,"OTHER",1
940354,"ODONN",1
940354,"LEECH",1
940354,"BASSF",1
940356,"DAPHN",7
940356,"ODONN",1
940356,"LEECH",3
940357,"ODONN",2
940357,"TRICH",1
940357,"LEECH",2
940359,"COLEO",1
940359,"ODONN",2
940360,"COLEO",1
940360,"ODONN",1
940360,"LEECH",1
940360,"VERTE",1
940362,"OTHER",1
940363,"TRICH",1
940363,"LEECH",6
940364,"DAPHN",1
940364,"OTHER",2
940364,"ODONN",2
940365,"OTHER",1
940365,"TRICH",48
940365,"LEECH",1
940366,"ODONN",3
940366,"TRICH",4
940366,"LEECH",5
940368,"POLYP",1
940368,"ODONA",1
940368,"BASSF",1
940369,"COLEO",7
940369,"ODONN",4
940369,"TRICH",29
940369,"LEECH",7
940370,"OTHER",3
940370,"ODONN",2
940370,"ODONA",1
940370,"TRICH",3
940370,"LEECH",3
940371,"OTHER",7
940371,"CHIRO",1
940371,"COLEO",13
940371,"ODONN",1
940371,"TRICH",2
940371,"BASSF",3
940374,"EPHEM",1
940374,"AMPHI",1
940374,"COLEO",1
940374,"ODONN",1
940375,"OTHER",1
940375,"CHIRO",1
940375,"COLEO",2
940376,"DAPHN",2
940376,"OTHER",1
940376,"ODONN",1
940376,"TRICH",1
940377,"ODONN",1
940377,"LEECH",1
940377,"BASSF",6
940378,"COLEO",1
940378,"LEECH",2
940379,"COLEO",1
940379,"LEECH",1
940380,"OTHER",6
940380,"COLEO",33
940380,"TRICH",22
940380,"VERTE",1
940381,"OTHER",2
940382,"COLEO",1
940383,"CHIRO",6
940383,"ODONN",1
940383,"LEECH",1
940384,"OTHER",13
940384,"COLEO",2
940385,"DAPHN",7
940385,"LEECH",1
940386,"COLEO",3
940387,"ODONN",1
940388,"EPHEM",1
940388,"OTHER",1
940388,"COLEO",1
940388,"BASSF",13
940389,"COLEO",1
940389,"ODONN",1
940390,"OTHER",1
940390,"VERTE",4
940637,"POLYP",7
940637,"DAPHN",22
940637,"MITES",5
940637,"OTHER",2
940637,"CHIRO",11
940637,"BASSF",9
940638,"MITES",1
940638,"CHIRO",15
940638,"ODONN",1
940639,"CHAOB",2
940639,"AMPHI",1
940645,"POLYP",3
940645,"DAPHN",50
940645,"CHIRO",1
940645,"TRICH",1
940646,"DAPHN",123
940646,"MITES",104
940646,"OTHER",9
940646,"TRICH",1
940647,"OTHER",4
940647,"CHIRO",6
940647,"ODONA",1
940647,"LEECH",1
940648,"POLYP",14
940648,"EPHEM",1
940648,"ODONN",1
940649,"DAPHN",1120
940649,"MITES",4
940649,"AMPHI",1
940649,"OTHER",165
940649,"CHIRO",3
940656,"EPHEM",1
940656,"AMPHI",2
940656,"OTHER",1
940659,"AMPHI",21
940659,"OTHER",1
940659,"TRICH",2
940659,"LEECH",1
940660,"AMPHI",2
940660,"TRICH",1
940661,"POLYP",2
940661,"DAPHN",8
940661,"EPHEM",1
940661,"MITES",2
940661,"CHIRO",6
940661,"COLEO",1
940661,"BASSF",6
940664,"CHAOB",1
940664,"AMPHI",2
940664,"CHIRO",3
940665,"DAPHN",36
940665,"CHAOB",4
940665,"MITES",164
940665,"AMPHI",1
940665,"CHIRO",8
940665,"TRICH",2
940666,"CHAOB",55
940666,"CHIRO",11
940666,"ODONN",1
940667,"MITES",279
940667,"AMPHI",2
940667,"CHIRO",2
940670,"CHAOB",4
940672,"OTHER",1
940672,"ODONN",1
940672,"BASSF",7
940674,"COLEO",1
940674,"LEECH",2
940676,"CHAOB",6
940676,"CHIRO",2
940677,"AMPHI",1
940680,"CHAOB",89
910935,"CHIRO",13
910935,"ODONN",1
910935,"TRICH",2
910937,"EPHEM",6
910937,"CHIRO",7
910937,"ODONN",5
910937,"MOLLU",2
910938,"EPHEM",17
910938,"CHIRO",14
910938,"ODONN",5
910938,"TRICH",41
910938,"MOLLU",3
910940,"ODONN",6
910945,"DAPHN",1
910945,"CHIRO",5
910953,"MITES",7
910953,"CHIRO",3
910953,"ODONN",11
910953,"MOLLU",2
910956,"CHAOB",3
910956,"CHIRO",4
910956,"TRICH",4
910959,"CHIRO",130
910959,"TRICH",3
910959,"MOLLU",3
910961,"CHAOB",4
910961,"CHIRO",4
910965,"CHAOB",1
910965,"CHIRO",3
910965,"ODONN",8
910965,"TRICH",1
910965,"MOLLU",3
910966,"CHIRO",2
910966,"ODONN",3
910971,"CHAOB",2
910971,"CHIRO",38
910971,"ODONN",1
910971,"MOLLU",3
910973,"EPHEM",3
910973,"CHAOB",1
910973,"CHIRO",1
910973,"TRICH",3
910973,"MOLLU",1
910982,"CHAOB",1
910982,"OTHER",1
910982,"CHIRO",3
910982,"ODONN",1
910985,"CHAOB",1
910985,"CHIRO",54
910985,"ODONN",3
910987,"DAPHN",1
910987,"CHIRO",1
910987,"COLEO",1
910987,"TRICH",1
910994,"CHIRO",1
911000,"CHIRO",56
911000,"ODONN",6
911000,"TRICH",4
911000,"MOLLU",5
911002,"CHAOB",26
911002,"CHIRO",8
911003,"CHAOB",8
911003,"OTHER",1
911003,"CHIRO",70
911003,"LEECH",1
911004,"CHAOB",7
911004,"MITES",1
911004,"CHIRO",175
911004,"TRICH",1
911004,"MOLLU",3
911009,"CHAOB",1
911009,"AMPHI",1
911009,"CHIRO",11
911009,"ODONN",1
911009,"TRICH",6
911009,"MOLLU",2
911013,"CHAOB",1
911013,"CHIRO",1
911013,"COLEO",2
911013,"ODONN",2
911013,"TRICH",13
911026,"AMPHI",1
911028,"CHAOB",1
911028,"OTHER",1
911028,"CHIRO",23
911028,"ODONN",4
911028,"TRICH",1
911028,"MOLLU",2
911034,"DAPHN",1
911034,"CHAOB",2
911034,"MITES",2
911034,"CHIRO",3
911034,"BASSF",4
911050,"DAPHN",4
911050,"OTHER",1
911051,"DAPHN",7
911051,"OTHER",2
911051,"CHIRO",1
911051,"TRICH",1
911057,"CHIRO",6
911057,"ODONN",7
911059,"EPHEM",3
911059,"CHAOB",2
911059,"CHIRO",3
911067,"OTHER",1
911067,"COLEO",1
911067,"ODONN",2
911067,"DACES",3
911071,"AMPHI",5
911071,"CHIRO",10
911071,"ODONN",7
911071,"MOLLU",3
911072,"EPHEM",1
911072,"CHAOB",1
911072,"CHIRO",1
911072,"ODONN",9
911072,"TRICH",2
911073,"CHIRO",143
911073,"ODONN",1
911074,"CHAOB",3
911074,"AMPHI",13
911074,"CHIRO",8
911074,"ODONN",12
911074,"TRICH",6
911074,"MOLLU",3
911075,"ODONN",1
911084,"CHAOB",3
911084,"CHIRO",60
911084,"MOLLU",3
911086,"EPHEM",25
911086,"CHAOB",2
911086,"AMPHI",2
911086,"CHIRO",15
911086,"ODONN",4
911086,"TRICH",20
911086,"MOLLU",4
911089,"CHIRO",1
911098,"EPHEM",12
911098,"CHAOB",6
911098,"CHIRO",6
911098,"TRICH",4
911101,"OTHER",1
911101,"ODONN",3
911101,"LEECH",1
911103,"CHIRO",94
911103,"COLEO",1
911103,"ODONN",1
911107,"CHIRO",116
911107,"MOLLU",4
911108,"POLYP",1
911108,"DAPHN",1
911108,"CHAOB",4
911108,"CHIRO",296
911108,"MOLLU",2
911116,"CHIRO",4
911116,"ODONN",12
911116,"TRICH",4
911116,"MOLLU",1
911117,"AMPHI",39
911117,"CHIRO",23
911117,"ODONN",8
911117,"TRICH",10
911117,"MOLLU",2
911121,"AMPHI",22
911121,"CHIRO",9
911121,"ODONN",12
911121,"TRICH",3
911121,"MOLLU",1
911122,"TRICH",2
911128,"DAPHN",1
911128,"CHIRO",2
911128,"ODONN",2
911128,"TRICH",1
911129,"ODONN",7
911138,"CHAOB",2
911138,"CHIRO",19
911141,"DAPHN",31
911141,"COLEO",2
911141,"ODONN",1
911149,"CHAOB",4
911149,"TRICH",2
911152,"CHAOB",2
911152,"AMPHI",1
911152,"CHIRO",13
911152,"ODONN",5
911152,"TRICH",1
911152,"MOLLU",3
911153,"CHIRO",275
911153,"MOLLU",25
911154,"CHAOB",1
911154,"CHIRO",342
911154,"ODONN",1
911154,"MOLLU",16
911159,"EPHEM",1
911159,"CHAOB",2
911159,"OTHER",1
911159,"CHIRO",5
911159,"COLEO",1
911167,"CHAOB",6
911167,"CHIRO",7
911167,"ODONN",7
911167,"TRICH",3
911170,"DAPHN",7
911170,"EPHEM",1
911170,"OTHER",5
911170,"COLEO",3
911170,"MOLLU",1
911173,"CHAOB",2
911174,"CHAOB",1
911174,"CHIRO",7
911174,"TRICH",1
911176,"CHAOB",2
911176,"CHIRO",8
911178,"CHIRO",120
911178,"ODONN",1
911180,"COLEO",1
911180,"ODONN",3
911181,"DAPHN",286
911181,"MITES",2
911181,"CHIRO",2
911181,"ODONN",1
911181,"MOLLU",1
911185,"EPHEM",6
911185,"CHAOB",2
911185,"AMPHI",3
911185,"CHIRO",11
911192,"EPHEM",2
911192,"CHAOB",2
911192,"AMPHI",3
911194,"COLEO",1
911194,"ODONN",3
911194,"TRICH",1
911194,"MOLLU",1
911198,"ODONN",2
911199,"CHIRO",1
911199,"ODONN",5
911199,"TRICH",1
911200,"CHAOB",1
911200,"CHIRO",10
911200,"ODONN",10
911201,"CHIRO",341
911202,"AMPHI",3
911202,"CHIRO",7
911202,"ODONN",20
911202,"TRICH",4
911202,"LEECH",4
911203,"CHAOB",2
911203,"CHIRO",3
911203,"ODONN",8
911203,"TRICH",4
911203,"MOLLU",2
911204,"CHAOB",1
911204,"OTHER",1
911204,"ODONN",1
911204,"TRICH",3
911205,"ODONN",1
911210,"CHIRO",5
911210,"TRICH",1
911212,"EPHEM",5
911212,"AMPHI",4
911212,"CHIRO",8
911212,"ODONN",2
911212,"TRICH",16
911212,"MOLLU",2
911216,"OTHER",1
911216,"CHIRO",43
911216,"ODONN",6
911216,"MOLLU",6
911223,"CHIRO",1
911223,"ODONN",8
911223,"TRICH",4
911224,"CHIRO",6
911224,"ODONN",3
911228,"CHIRO",4
911228,"ODONN",21
911228,"TRICH",2
911228,"MOLLU",1
911229,"TRICH",1
911229,"LEECH",1
911232,"EPHEM",1
911232,"AMPHI",6
911232,"CHIRO",14
911232,"ODONN",17
911232,"TRICH",6
911232,"MOLLU",5
911241,"CHIRO",26
911241,"ODONN",8
911241,"TRICH",2
911241,"MOLLU",2
911242,"CHAOB",8
911242,"CHIRO",93
911242,"ODONN",5
911242,"MOLLU",1
911243,"CHIRO",4
911243,"COLEO",1
911243,"ODONN",1
911253,"AMPHI",2
911253,"CHIRO",7
911253,"ODONN",5
911253,"MOLLU",6
911258,"CHAOB",13
911258,"MITES",34
911258,"COLEO",1
911258,"TRICH",2
911261,"DAPHN",1
911261,"CHAOB",7
911261,"MITES",1
911261,"CHIRO",7
911261,"COLEO",2
911261,"ODONN",8
911261,"MOLLU",3
911262,"CHAOB",1
911262,"CHIRO",24
911262,"ODONN",6
911262,"TRICH",1
911263,"DAPHN",17
911263,"COLEO",2
911263,"ODONN",1
911274,"AMPHI",1
911274,"CHIRO",17
911274,"ODONN",14
911274,"MOLLU",3
911275,"CHAOB",1
911275,"MITES",1
911275,"AMPHI",6
911275,"CHIRO",91
911275,"ODONN",5
911275,"MOLLU",8
911276,"CHIRO",26
911276,"ODONN",3
911276,"MOLLU",1
911278,"DAPHN",80
911278,"MITES",1
911278,"OTHER",2
911289,"CHAOB",30
911289,"CHIRO",6
911290,"CHAOB",1
911290,"CHIRO",2
911290,"ODONN",3
911290,"TRICH",1
911291,"CHAOB",2
911291,"CHIRO",7
911291,"ODONN",1
911300,"OTHER",2
911300,"CHIRO",1
911300,"COLEO",1
911300,"ODONN",10
911300,"TRICH",20
911300,"MOLLU",1
911301,"ODONN",4
911301,"TRICH",1
911302,"DAPHN",9
911302,"OTHER",1
911302,"COLEO",1
911309,"CHAOB",2
911309,"CHIRO",1
911309,"ODONN",2
911309,"LEECH",1
911310,"CHAOB",1
911310,"CHIRO",16
911310,"ODONN",2
911311,"ODONN",3
911311,"OFISH",2
911313,"EPHEM",1
911313,"CHAOB",2
911313,"CHIRO",1
911313,"ODONN",11
911314,"ODONN",2
911318,"CHAOB",3
911318,"CHIRO",220
911318,"ODONN",11
911318,"MOLLU",9
911319,"CHAOB",1
911319,"OTHER",2
911319,"COLEO",4
911319,"ODONN",1
911319,"MOLLU",1
911320,"DAPHN",54
911320,"COLEO",1
911320,"ODONN",1
911324,"EPHEM",2
911324,"CHAOB",2
912263,"COLEO",1
912263,"ODONA",2
912263,"BASSF",6
911833,"CHIRO",5
911833,"COLEO",1
911833,"ODONA",1
912111,"MITES",90
912111,"CHIRO",9
912111,"COLEO",1
912111,"ODONN",1
912111,"ODONA",1
911123,"OTHER",1
911123,"CHIRO",7
911123,"BASSF",35
911519,"DAPHN",1
911519,"CHAOB",1
911519,"COLEO",1
911519,"ODONA",1
911519,"TRICH",1
911519,"BASSF",4
911564,"DAPHN",1
911564,"CHAOB",3
911564,"MITES",6
911564,"OTHER",1
911564,"CHIRO",10
911564,"COLEO",2
911564,"ODONA",1
911564,"TRICH",3
911564,"BASSF",1
912420,"POLYP",1
912420,"DAPHN",2
912420,"CHAOB",7
912420,"COLEO",1
912420,"TRICH",1
912420,"BASSF",6
912534,"CHAOB",19
912534,"CHIRO",2
912534,"COLEO",1
912534,"ODONN",1
912582,"CHAOB",3
912582,"CHIRO",9
912582,"COLEO",3
912582,"ODONA",1
912582,"BASSF",2
912622,"DAPHN",5
912622,"CHAOB",3
912622,"CHIRO",3
912622,"BASSF",2
912570,"CHAOB",6
912570,"CHIRO",4
912570,"TRICH",2
911980,"OTHER",1
911980,"ODONN",1
911980,"ODONA",2
912015,"CHAOB",1
912015,"OTHER",1
912258,"DAPHN",252
912258,"CHAOB",1
912258,"AMPHI",1
912258,"CHIRO",1
912258,"ODONN",1
912258,"TRICH",8
911912,"POLYP",1
911912,"DAPHN",4
911912,"CHIRO",1
911912,"ODONN",2
911912,"TRICH",3
912425,"CHAOB",4
912425,"CHIRO",2
912425,"ODONN",2
912425,"ODONA",11
912425,"TRICH",1
912425,"BASSF",1
911938,"CHAOB",1
911938,"CHIRO",1
911938,"ODONA",5
911938,"TRICH",22
911938,"BASSF",1
912039,"DAPHN",50
912039,"CHAOB",91
912039,"CHIRO",22
912039,"COLEO",3
912039,"TRICH",1
912148,"DAPHN",28
912148,"CHAOB",18
912148,"CHIRO",60
912148,"ODONN",25
912148,"TRICH",3
912181,"DAPHN",21
912181,"CHAOB",54
912181,"CHIRO",114
911400,"CHAOB",4
911400,"CHIRO",3
911400,"ODONN",1
911400,"TRICH",30
912747,"DAPHN",61
912747,"CHAOB",280
912747,"MITES",1
912747,"CHIRO",1
912747,"CRATF",3
912738,"DAPHN",2
912738,"ODONN",1
912738,"ODONA",1
912738,"TRICH",1
912738,"MOLLU",4
912501,"OTHER",1
912501,"COLEO",1
912501,"ODONN",1
912254,"DAPHN",2
912254,"CHAOB",1
912254,"BASSF",12
912166,"OTHER",2
912166,"ODONN",1
912166,"ODONA",5
912289,"CHAOB",2
912289,"CHIRO",6
912289,"COLEO",1
912289,"ODONN",10
912289,"TRICH",6
912584,"DAPHN",3
912584,"CHAOB",1
912435,"DAPHN",7
912435,"CHIRO",2
912580,"CHAOB",1
912580,"COLEO",1
912580,"BASSF",3
912588,"DAPHN",1
912588,"ODONA",1
911736,"DAPHN",2
911779,"DAPHN",1
911779,"ODONN",2
911779,"BASSF",1
911464,"DAPHN",1
911464,"CHIRO",1
911977,"CHAOB",9
911977,"CHIRO",1
911977,"COLEO",1
911977,"ODONN",1
912310,"ODONN",1
912705,"POLYP",2
912705,"MITES",2
912705,"CHIRO",1
912705,"ODONA",5
912705,"BASSF",1
912346,"OTHER",1
912412,"DAPHN",1
912412,"CHAOB",2
912412,"COLEO",1
912412,"ODONN",1
911697,"DAPHN",2
911697,"TRICH",1
911697,"BASSF",6
911843,"CHAOB",1
911843,"CHIRO",2
911889,"CHAOB",8
911889,"CHIRO",26
911889,"COLEO",2
911889,"TRICH",1
911889,"BASSF",1
912639,"DAPHN",73
912639,"EPHEM",1
912639,"CHAOB",13
912639,"CHIRO",7
912639,"TRICH",12
912694,"EPHEM",3
912694,"MITES",1
