lakeid,lakename,year4,daynum,sampledate,old_taxon_code,standard_taxon_code,group_code,taxon_name,net_efficiency,number_per_net,vol_haul,density,mean_length,mean_individ_biomass,total_biomass
"E","East Long Lake",1992,223,1992-08-10,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.073,356.5,848,5.759,0.140,0.077,0.442
"E","East Long Lake",1992,223,1992-08-10,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.102,2732.5,848,31.591,0.110,0.004,0.126
"E","East Long Lake",1992,223,1992-08-10,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.549,39.5,848,0.085,0.110,0.027,0.002
"E","East Long Lake",1992,223,1992-08-10,"GSTYL","GSTYL","ROT","Gastropus stylifer",0.549,39.5,848,0.085,0.100,0.020,0.002
"E","East Long Lake",1992,223,1992-08-10,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.102,79.0,848,0.913,0.322,2.706,2.471
"E","East Long Lake",1992,223,1992-08-10,"TMULT","TMULT","ROT","Trichocerca multicrinis",0.102,594.0,848,6.867,0.161,1.353,9.291
"E","East Long Lake",1992,223,1992-08-10,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.157,237.5,848,1.784,0.482,2.576,4.594
"E","East Long Lake",1992,223,1992-08-10,"PLOES","GPLOES","ROT","Ploesoma sp.",0.549,435.5,848,0.935,0.121,0.027,0.025
"E","East Long Lake",1992,230,1992-08-17,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.263,10.0,848,0.045,0.145,2.910,0.130
"E","East Long Lake",1992,230,1992-08-17,"DPUL","DPUL","CLAD","Daphnia pulex",0.123,826.5,848,7.924,1.072,8.445,66.920
"E","East Long Lake",1992,230,1992-08-17,"ALON","FCHYD","CLAD","Alona",0.092,4.0,848,0.051,0.482,2.381,0.122
"E","East Long Lake",1992,230,1992-08-17,"DROS","DROS","CLAD","Daphnia rosea",0.123,157.5,848,1.510,0.799,3.796,5.733
"E","East Long Lake",1992,230,1992-08-17,"BOS","BOS","CLAD","Bosmina longirostris",0.143,4.0,848,0.033,0.402,1.502,0.050
"E","East Long Lake",1992,230,1992-08-17,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.102,570.0,848,6.590,0.120,0.003,0.023
"E","East Long Lake",1992,230,1992-08-17,"KTAU","KTAU","ROT","Keratella taurocephala",0.102,348.5,848,4.029,0.121,0.004,0.014
"E","East Long Lake",1992,230,1992-08-17,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.073,317.0,848,5.121,0.140,0.077,0.393
"E","East Long Lake",1992,230,1992-08-17,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.102,760.5,848,8.792,0.110,0.004,0.035
"E","East Long Lake",1992,230,1992-08-17,"TMULT","TMULT","ROT","Trichocerca multicrinis",0.102,190.0,848,2.197,0.161,1.353,2.972
"E","East Long Lake",1992,230,1992-08-17,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.157,222.0,848,1.667,0.482,2.576,4.295
"E","East Long Lake",1992,230,1992-08-17,"PLOES","GPLOES","ROT","Ploesoma sp.",0.549,570.0,848,1.224,0.121,0.027,0.033
"E","East Long Lake",1992,237,1992-08-24,"DPUL","DPUL","CLAD","Daphnia pulex",0.123,409.0,848,3.921,1.129,9.722,38.123
"E","East Long Lake",1992,237,1992-08-24,"DROS","DROS","CLAD","Daphnia rosea",0.123,159.0,848,1.524,0.781,3.569,5.440
"E","East Long Lake",1992,237,1992-08-24,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.102,380.0,848,4.393,0.120,0.003,0.015
"E","East Long Lake",1992,237,1992-08-24,"KTAU","KTAU","ROT","Keratella taurocephala",0.102,63.5,848,0.734,0.121,0.004,0.003
"E","East Long Lake",1992,237,1992-08-24,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.073,1014.0,848,16.380,0.140,0.077,1.259
"E","East Long Lake",1992,237,1992-08-24,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.102,1584.0,848,18.313,0.110,0.004,0.073
"E","East Long Lake",1992,237,1992-08-24,"TMULT","TMULT","ROT","Trichocerca multicrinis",0.102,95.0,848,1.098,0.161,1.353,1.486
"E","East Long Lake",1992,237,1992-08-24,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.157,158.5,848,1.191,0.482,2.576,3.066
"E","East Long Lake",1992,237,1992-08-24,"PLOES","GPLOES","ROT","Ploesoma sp.",0.549,253.5,848,0.545,0.121,0.027,0.014
"E","East Long Lake",1992,244,1992-08-31,"DPUL","DPUL","CLAD","Daphnia pulex",0.123,450.0,848,4.314,1.251,12.841,55.400
"E","East Long Lake",1992,244,1992-08-31,"DROS","DROS","CLAD","Daphnia rosea",0.123,158.0,848,1.515,1.008,7.145,10.823
"E","East Long Lake",1992,244,1992-08-31,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.102,285.0,848,3.295,0.120,0.003,0.011
"E","East Long Lake",1992,244,1992-08-31,"KTAU","KTAU","ROT","Keratella taurocephala",0.102,158.5,848,1.832,0.121,0.004,0.006
"E","East Long Lake",1992,244,1992-08-31,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.073,1362.0,848,22.002,0.140,0.077,1.690
"E","East Long Lake",1992,244,1992-08-31,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.102,190.0,848,2.197,0.110,0.004,0.009
"E","East Long Lake",1992,244,1992-08-31,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.549,95.0,848,0.204,0.110,0.027,0.005
"E","East Long Lake",1992,244,1992-08-31,"BANG","BANG","ROT","Brachionus angularis",0.102,31.5,848,0.364,0.156,0.076,0.028
"E","East Long Lake",1992,244,1992-08-31,"PLOES","GPLOES","ROT","Ploesoma sp.",0.549,63.5,848,0.136,0.121,0.027,0.004
"E","East Long Lake",1992,244,1992-08-31,"PMAJ","PMAJ","ROT","Polyarthra major",0.073,443.5,848,7.164,0.161,0.117,0.837
"E","East Long Lake",1992,251,1992-09-07,"DPUL","DPUL","CLAD","Daphnia pulex",0.123,88.0,848,0.844,1.062,8.225,6.940
"E","East Long Lake",1992,251,1992-09-07,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.102,792.0,848,9.156,0.110,0.004,0.037
"E","East Long Lake",1992,251,1992-09-07,"DROS","DROS","CLAD","Daphnia rosea",0.123,136.0,848,1.304,0.949,6.070,7.914
"E","East Long Lake",1992,251,1992-09-07,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.549,190.0,848,0.408,0.110,0.027,0.011
"E","East Long Lake",1992,251,1992-09-07,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.102,222.0,848,2.567,0.120,0.003,0.009
"E","East Long Lake",1992,251,1992-09-07,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.157,95.0,848,0.714,0.482,2.576,1.838
"E","East Long Lake",1992,251,1992-09-07,"KTAU","KTAU","ROT","Keratella taurocephala",0.102,31.5,848,0.364,0.121,0.004,0.001
"E","East Long Lake",1992,251,1992-09-07,"PMAJ","PMAJ","ROT","Polyarthra major",0.073,126.5,848,2.043,0.161,0.117,0.239
"E","East Long Lake",1992,251,1992-09-07,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.073,1267.0,848,20.467,0.140,0.077,1.573
"E","East Long Lake",1993,137,1993-05-17,"DROS","DROS","CLAD","Daphnia rosea",0.073,3.0,848,0.048,0.764,3.361,0.162
"E","East Long Lake",1993,137,1993-05-17,"DIAPH","DIAPH","CLAD","Diaphanosoma birgei",0.050,1.0,848,0.024,0.402,0.316,0.007
"E","East Long Lake",1993,137,1993-05-17,"DT-CYV","DT-CYV","OCOP","Diacyclops thomasi + Cyclops varicans rubellus",0.414,6.0,848,0.017,0.858,5.295,0.090
"E","East Long Lake",1993,137,1993-05-17,"COPD","COPD","OCOP","Copepodite",0.168,3.0,848,0.021,0.503,1.354,0.029
"E","East Long Lake",1993,137,1993-05-17,"NAUP","NAUP","OCOP","Nauplii",0.112,12.7,848,0.133,0.208,0.962,0.128
"E","East Long Lake",1993,137,1993-05-17,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.173,39.6,848,0.270,0.120,0.003,0.001
"E","East Long Lake",1993,137,1993-05-17,"KTEST","KTEST","ROT","Keratella testudo",0.173,7.9,848,0.054,0.130,0.004,0.000
"E","East Long Lake",1993,137,1993-05-17,"KTAU","KTAU","ROT","Keratella taurocephala",0.173,7.9,848,0.054,0.121,0.004,0.000
"E","East Long Lake",1993,137,1993-05-17,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.077,467.5,848,7.169,0.140,0.077,0.551
"E","East Long Lake",1993,137,1993-05-17,"KLONG","KLONG","ROT","Kellicotia longispina",0.173,7.9,848,0.054,0.130,0.007,0.000
"E","East Long Lake",1993,137,1993-05-17,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.606,4040.0,848,7.862,0.110,0.027,0.209
"E","East Long Lake",1993,137,1993-05-17,"FLONG","FIL","ROT","Filinia longispina",0.173,1030.0,848,7.021,0.160,0.053,0.374
"E","East Long Lake",1993,137,1993-05-17,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.606,39.6,848,0.077,0.141,0.056,0.004
"E","East Long Lake",1993,137,1993-05-17,"SYNCH","SYNCH","ROT","Synchaeta sp.",0.606,1190.0,848,2.316,0.161,0.050,0.116
"E","East Long Lake",1993,137,1993-05-17,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.178,134.5,848,0.891,0.482,2.576,2.295
"E","East Long Lake",1993,137,1993-05-17,"AEUC","AEUC","ROT","Ascomorpha ecaudis",0.606,71.5,848,0.139,0.160,0.049,0.007
"E","East Long Lake",1993,137,1993-05-17,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.243,300.0,848,1.456,0.140,0.082,0.120
"E","East Long Lake",1993,144,1993-05-24,"DPUL","DPUL","CLAD","Daphnia pulex",0.073,4.0,848,0.064,1.005,7.086,0.456
"E","East Long Lake",1993,144,1993-05-24,"KTEST","KTEST","ROT","Keratella testudo",0.173,885.0,848,6.033,0.130,0.004,0.027
"E","East Long Lake",1988,155,1988-06-03,"DPUL","DPUL","CLAD","Daphnia pulex",0.131,48.5,848,0.437,1.270,13.392,5.847
"E","East Long Lake",1988,155,1988-06-03,"DROS","DROS","CLAD","Daphnia rosea",0.111,61.5,848,0.653,0.897,5.201,3.398
"E","East Long Lake",1988,155,1988-06-03,"HGIB","HGIB","CLAD","Holopedium gibberum",0.141,33.0,848,0.276,1.230,15.229,4.203
"E","East Long Lake",1988,155,1988-06-03,"ALON","FCHYD","CLAD","Alona",0.092,1.0,848,0.013,0.498,2.581,0.033
"E","East Long Lake",1988,155,1988-06-03,"TROP","TROP","OCOP","Tropocyclops prasinus mexicanus",0.092,52.5,848,0.673,0.510,1.403,0.944
"E","East Long Lake",1988,155,1988-06-03,"COPD","COPD","OCOP","Copepodite",0.144,330.0,848,2.702,0.404,0.774,2.092
"E","East Long Lake",1988,155,1988-06-03,"NAUP","NAUP","OCOP","Nauplii",0.071,2942.5,848,48.872,0.186,0.913,44.614
"E","East Long Lake",1988,155,1988-06-03,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.057,1097.0,848,22.695,0.115,0.003,0.069
"E","East Long Lake",1988,155,1988-06-03,"KTEST","KTEST","ROT","Keratella testudo",0.057,1623.5,848,33.588,0.129,0.004,0.144
"E","East Long Lake",1988,155,1988-06-03,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.138,39.5,848,0.338,0.115,0.043,0.014
"E","East Long Lake",1988,155,1988-06-03,"PLOES","GPLOES","ROT","Ploesoma sp.",0.044,1675.0,848,44.892,0.106,0.018,0.802
"E","East Long Lake",1988,155,1988-06-03,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.091,52.5,848,0.680,0.345,0.182,0.124
"E","East Long Lake",1988,155,1988-06-03,"GSTYL","GSTYL","ROT","Gastropus stylifer",0.038,27.5,848,0.853,0.115,0.030,0.026
"E","East Long Lake",1988,155,1988-06-03,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.018,4407.5,848,288.751,0.145,0.061,17.606
"E","East Long Lake",1988,155,1988-06-03,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.160,119.0,848,0.877,0.374,1.203,1.055
"E","East Long Lake",1988,155,1988-06-03,"KLONG","KLONG","ROT","Kellicotia longispina",0.071,566.5,848,9.409,0.153,0.011,0.101
"E","East Long Lake",1988,155,1988-06-03,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.071,3195.5,848,53.074,0.129,0.006,0.342
"E","East Long Lake",1988,155,1988-06-03,"FIL","FIL","ROT","Filinia sp.",0.191,170.5,848,1.053,0.153,0.047,0.049
"E","East Long Lake",1988,183,1988-07-01,"DPUL","DPUL","CLAD","Daphnia pulex",0.131,73.0,848,0.657,0.961,6.273,4.122
"E","East Long Lake",1988,183,1988-07-01,"DROS","DROS","CLAD","Daphnia rosea",0.111,80.0,848,0.850,0.884,4.998,4.248
"E","East Long Lake",1988,183,1988-07-01,"HGIB","HGIB","CLAD","Holopedium gibberum",0.141,426.0,848,3.563,0.948,8.814,31.403
"E","East Long Lake",1988,183,1988-07-01,"TROP","TROP","OCOP","Tropocyclops prasinus mexicanus",0.092,198.0,848,2.538,0.506,1.375,3.490
"E","East Long Lake",1988,183,1988-07-01,"MESO","MESO","CCOP","Mesocyclops edax",0.169,10.0,848,0.070,1.180,10.145,0.708
"E","East Long Lake",1988,183,1988-07-01,"COPD","COPD","OCOP","Copepodite",0.144,475.0,848,3.890,0.536,1.593,6.196
"E","East Long Lake",1988,183,1988-07-01,"NAUP","NAUP","OCOP","Nauplii",0.071,859.5,848,14.276,0.230,1.008,14.396
"E","East Long Lake",1988,183,1988-07-01,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.057,20342.5,848,420.856,0.111,0.003,1.151
"E","East Long Lake",1988,183,1988-07-01,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.138,67.5,848,0.577,0.134,0.067,0.039
"E","East Long Lake",1988,183,1988-07-01,"PLOES","GPLOES","ROT","Ploesoma sp.",0.044,503.0,848,13.481,0.115,0.023,0.308
"E","East Long Lake",1988,183,1988-07-01,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.091,1703.0,848,22.069,0.304,0.126,2.781
"E","East Long Lake",1988,183,1988-07-01,"TMULT","TMULT","ROT","Trichocerca multicrinis",0.091,13.0,848,0.168,0.196,0.104,0.018
"E","East Long Lake",1988,183,1988-07-01,"GSTYL","GSTYL","ROT","Gastropus stylifer",0.038,79.0,848,2.452,0.109,0.026,0.063
"E","East Long Lake",1988,183,1988-07-01,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.018,146.5,848,9.598,0.145,0.061,0.585
"E","East Long Lake",1988,183,1988-07-01,"PHUD","GPLOES","ROT","Ploesoma hudsoni",0.044,13.0,848,0.348,0.345,0.616,0.215
"E","East Long Lake",1988,183,1988-07-01,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.160,0.3,848,0.002,0.421,1.716,0.004
"E","East Long Lake",1988,183,1988-07-01,"KLONG","KLONG","ROT","Kellicotia longispina",0.071,67.5,848,1.121,0.134,0.007,0.008
"E","East Long Lake",1988,183,1988-07-01,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.071,198.0,848,3.289,0.111,0.004,0.013
"E","East Long Lake",1988,183,1988-07-01,"FIL","FIL","ROT","Filinia sp.",0.191,130.5,848,0.806,0.153,0.047,0.038
"E","East Long Lake",1988,211,1988-07-29,"DPUL","DPUL","CLAD","Daphnia pulex",0.131,540.0,848,4.861,1.020,7.377,35.860
"E","East Long Lake",1988,211,1988-07-29,"COPD","COPD","OCOP","Copepodite",0.144,1120.5,848,9.176,0.380,0.662,6.074
"E","East Long Lake",1988,211,1988-07-29,"DROS","DROS","CLAD","Daphnia rosea",0.111,360.0,848,3.825,0.980,6.616,25.305
"E","East Long Lake",1988,211,1988-07-29,"NAUP","NAUP","OCOP","Nauplii",0.071,3195.5,848,53.074,0.163,0.858,45.542
"E","East Long Lake",1988,211,1988-07-29,"HGIB","HGIB","CLAD","Holopedium gibberum",0.141,37.5,848,0.314,1.250,15.754,4.941
"E","East Long Lake",1988,211,1988-07-29,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.057,2562.0,848,53.004,0.109,0.003,0.137
"E","East Long Lake",1988,211,1988-07-29,"TROP","TROP","OCOP","Tropocyclops prasinus mexicanus",0.092,356.5,848,4.570,0.460,1.078,4.927
"E","East Long Lake",1988,211,1988-07-29,"KTEST","KTEST","ROT","Keratella testudo",0.057,39.5,848,0.817,0.115,0.003,0.002
"E","East Long Lake",1988,211,1988-07-29,"MESO","MESO","CCOP","Mesocyclops edax",0.169,28.0,848,0.195,1.150,9.159,1.790
"E","East Long Lake",1988,211,1988-07-29,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.138,447.5,848,3.824,0.125,0.055,0.209
"E","East Long Lake",1988,211,1988-07-29,"GSTYL","GSTYL","ROT","Gastropus stylifer",0.038,39.5,848,1.226,0.106,0.024,0.029
"E","East Long Lake",1988,211,1988-07-29,"AEUC","AEUC","ROT","Ascomorpha ecaudis",0.191,39.5,848,0.244,0.115,0.018,0.004
"E","East Long Lake",1988,211,1988-07-29,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.018,724.5,848,47.465,0.131,0.045,2.134
"E","East Long Lake",1988,211,1988-07-29,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.160,91.0,848,0.671,0.437,1.919,1.287
"E","East Long Lake",1988,211,1988-07-29,"KLONG","KLONG","ROT","Kellicotia longispina",0.071,170.5,848,2.832,0.144,0.009,0.025
"E","East Long Lake",1988,211,1988-07-29,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.071,1849.5,848,30.719,0.126,0.006,0.184
"E","East Long Lake",1988,211,1988-07-29,"SYNCH","SYNCH","ROT","Synchaeta sp.",0.191,12.0,848,0.074,0.172,0.061,0.005
"E","East Long Lake",1988,211,1988-07-29,"FIL","FIL","ROT","Filinia sp.",0.191,1952.5,848,12.055,0.150,0.044,0.529
"E","East Long Lake",1988,239,1988-08-26,"DPUL","DPUL","CLAD","Daphnia pulex",0.131,178.0,848,1.602,1.190,11.219,17.977
"E","East Long Lake",1988,239,1988-08-26,"DROS","DROS","CLAD","Daphnia rosea",0.111,29.0,848,0.308,0.991,6.820,2.101
"E","East Long Lake",1988,239,1988-08-26,"HGIB","HGIB","CLAD","Holopedium gibberum",0.141,3.0,848,0.025,0.651,4.003,0.100
"E","East Long Lake",1988,239,1988-08-26,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.131,5.7,848,0.051,0.670,2.816,0.143
"E","East Long Lake",1988,239,1988-08-26,"TROP","TROP","OCOP","Tropocyclops prasinus mexicanus",0.092,39.5,848,0.506,0.475,1.170,0.592
"E","East Long Lake",1988,239,1988-08-26,"MESO","MESO","CCOP","Mesocyclops edax",0.169,4.0,848,0.028,0.919,3.762,0.105
"E","East Long Lake",1988,239,1988-08-26,"COPD","COPD","OCOP","Copepodite",0.144,102.0,848,0.835,0.460,1.078,0.901
"E","East Long Lake",1988,239,1988-08-26,"NAUP","NAUP","OCOP","Nauplii",0.071,441.5,848,7.333,0.193,0.929,6.811
"E","East Long Lake",1988,239,1988-08-26,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.057,2002.5,848,41.429,0.115,0.003,0.126
"E","East Long Lake",1988,239,1988-08-26,"KTEST","KTEST","ROT","Keratella testudo",0.057,51.0,848,1.055,0.115,0.003,0.003
"E","East Long Lake",1988,239,1988-08-26,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.138,1103.0,848,9.425,0.141,0.078,0.740
"E","East Long Lake",1988,239,1988-08-26,"PLOES","GPLOES","ROT","Ploesoma sp.",0.044,17.0,848,0.456,0.153,0.054,0.024
"E","East Long Lake",1988,239,1988-08-26,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.091,17.0,848,0.220,0.345,0.182,0.040
"E","East Long Lake",1988,239,1988-08-26,"GSTYL","GSTYL","ROT","Gastropus stylifer",0.038,5.7,848,0.175,0.106,0.024,0.004
"E","East Long Lake",1988,239,1988-08-26,"AEUC","AEUC","ROT","Ascomorpha ecaudis",0.191,5.7,848,0.035,0.115,0.018,0.001
"E","East Long Lake",1988,239,1988-08-26,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.018,158.5,848,10.384,0.153,0.072,0.744
"E","East Long Lake",1988,239,1988-08-26,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.160,215.0,848,1.585,0.460,2.239,3.548
"E","East Long Lake",1988,239,1988-08-26,"KLONG","KLONG","ROT","Kellicotia longispina",0.071,22.5,848,0.374,0.144,0.009,0.003
"E","East Long Lake",1988,239,1988-08-26,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.071,271.5,848,4.509,0.125,0.006,0.026
"E","East Long Lake",1988,239,1988-08-26,"FIL","FIL","ROT","Filinia sp.",0.191,237.5,848,1.466,0.140,0.036,0.052
"E","East Long Lake",1989,146,1989-05-26,"DPUL","DPUL","CLAD","Daphnia pulex",0.078,494.0,848,7.469,1.040,7.777,58.084
"E","East Long Lake",1989,146,1989-05-26,"DROS","DROS","CLAD","Daphnia rosea",0.078,177.0,848,2.676,0.720,2.860,7.654
"E","East Long Lake",1989,146,1989-05-26,"DDUB","DDUB","CLAD","Daphnia dubia",0.078,13.0,848,0.197,0.840,4.350,0.855
"E","East Long Lake",1989,146,1989-05-26,"HGIB","HGIB","CLAD","Holopedium gibberum",0.141,226.0,848,1.890,0.840,6.837,12.923
"E","East Long Lake",1989,146,1989-05-26,"MESO","MESO","CCOP","Mesocyclops edax",0.131,10.0,848,0.090,1.380,18.882,1.700
"E","East Long Lake",1989,146,1989-05-26,"TROP","TROP","OCOP","Tropocyclops prasinus mexicanus",0.131,237.5,848,2.138,0.530,1.548,3.309
"E","East Long Lake",1989,146,1989-05-26,"COPD","COPD","OCOP","Copepodite",0.082,237.5,848,3.415,0.550,1.701,5.811
"E","East Long Lake",1989,146,1989-05-26,"NAUP","NAUP","OCOP","Nauplii",0.063,1085.0,848,20.309,0.190,0.922,18.726
"E","East Long Lake",1989,146,1989-05-26,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.124,1687.0,848,16.043,0.130,0.062,0.987
"E","East Long Lake",1989,146,1989-05-26,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.031,103.0,848,3.918,0.120,0.003,0.014
"E","East Long Lake",1989,146,1989-05-26,"KTAU","KTAU","ROT","Keratella taurocephala",0.031,9290.0,848,353.393,0.120,0.003,1.221
"E","East Long Lake",1989,146,1989-05-26,"KTEST","KTEST","ROT","Keratella testudo",0.031,1798.0,848,68.396,0.120,0.003,0.236
"E","East Long Lake",1989,146,1989-05-26,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.243,2035.5,848,9.878,0.120,0.035,0.341
"E","East Long Lake",1989,146,1989-05-26,"KLONG","KLONG","ROT","Kellicotia longispina",0.061,950.5,848,18.375,0.150,0.010,0.186
"E","East Long Lake",1989,146,1989-05-26,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.061,103.0,848,1.991,0.120,0.005,0.010
"E","East Long Lake",1989,146,1989-05-26,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.050,554.5,848,13.078,0.120,0.035,0.452
"E","East Long Lake",1989,146,1989-05-26,"GSTYL","GSTYL","ROT","Gastropus stylifer",0.050,24.0,848,0.566,0.120,0.035,0.020
"E","East Long Lake",1989,146,1989-05-26,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.081,79.0,848,1.150,0.450,2.096,2.411
"E","East Long Lake",1989,146,1989-05-26,"SYNCH","SYNCH","ROT","Synchaeta sp.",0.131,530.5,848,4.775,0.200,0.096,0.458
"E","East Long Lake",1989,146,1989-05-26,"TCYL","TCYL","ROT","Trichocerca cylindrica",0.091,79.0,848,1.024,0.310,0.103,0.105
"E","East Long Lake",1989,146,1989-05-26,"DTHO","DT-CYV","OCOP","Diacyclops thomasi",0.131,24.0,848,0.216,0.880,5.648,1.220
"E","East Long Lake",1989,146,1989-05-26,"CYCVR","DT-CYV","OCOP","Cyclops varicans rubellus",0.131,24.0,848,0.216,0.740,3.629,0.784
"E","East Long Lake",1989,173,1989-06-22,"DPUL","DPUL","CLAD","Daphnia pulex",0.078,90.0,848,1.361,1.390,17.119,23.294
"E","East Long Lake",1989,173,1989-06-22,"DROS","DROS","CLAD","Daphnia rosea",0.078,55.0,848,0.832,1.210,11.740,9.762
"E","East Long Lake",1989,173,1989-06-22,"HGIB","HGIB","CLAD","Holopedium gibberum",0.141,96.0,848,0.803,0.840,6.837,5.489
"E","East Long Lake",1989,173,1989-06-22,"MESO","MESO","CCOP","Mesocyclops edax",0.131,2.0,848,0.018,1.500,26.287,0.473
"E","East Long Lake",1989,173,1989-06-22,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.131,12.0,848,0.108,0.960,7.053,0.762
"E","East Long Lake",1989,173,1989-06-22,"TROP","TROP","OCOP","Tropocyclops prasinus mexicanus",0.131,27.5,848,0.248,0.500,1.334,0.330
"E","East Long Lake",1989,173,1989-06-22,"COPD","COPD","OCOP","Copepodite",0.082,633.5,848,9.110,0.510,1.403,12.782
"E","East Long Lake",1989,173,1989-06-22,"NAUP","NAUP","OCOP","Nauplii",0.063,2784.0,848,52.111,0.200,0.944,49.218
"E","East Long Lake",1989,173,1989-06-22,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.124,1148.5,848,10.922,0.130,0.062,0.672
"E","East Long Lake",1989,173,1989-06-22,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.031,1200.0,848,45.648,0.120,0.003,0.158
"E","East Long Lake",1989,173,1989-06-22,"KTAU","KTAU","ROT","Keratella taurocephala",0.031,4843.0,848,184.229,0.120,0.003,0.637
"E","East Long Lake",1989,173,1989-06-22,"KTEST","KTEST","ROT","Keratella testudo",0.031,67.5,848,2.568,0.120,0.003,0.009
"E","East Long Lake",1989,173,1989-06-22,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.243,368.5,848,1.788,0.120,0.035,0.062
"E","East Long Lake",1989,173,1989-06-22,"KLONG","KLONG","ROT","Kellicotia longispina",0.061,435.5,848,8.419,0.150,0.010,0.085
