lakeid,lakename,year4,daynum,sampledate,areal_prod_mixed,vol_prod_mixed,areal_prod_pzone,vol_prod_pzone
"R","Peter Lake",1989,233,1989-08-21,240.3357,112.9094,508.6561,69.8841
"R","Peter Lake",1989,234,1989-08-22,223.2192,103.8229,441.3961,61.3050
"R","Peter Lake",1989,235,1989-08-23,232.5741,108.5346,473.8425,65.7462
"R","Peter Lake",1989,236,1989-08-24,240.7779,112.7388,511.4978,70.9007
"R","Peter Lake",1989,237,1989-08-25,246.0083,115.5744,491.3968,68.0470
"R","Peter Lake",1989,238,1989-08-26,249.9233,117.8090,483.4911,66.8861
"R","Peter Lake",1989,239,1989-08-27,262.1284,123.9796,539.3012,74.5332
"R","Peter Lake",1989,240,1989-08-28,261.4189,124.0632,497.4323,68.6790
"R","Peter Lake",1989,241,1989-08-29,276.8864,131.8507,578.4378,79.7845
"R","Peter Lake",1989,242,1989-08-30,280.9856,134.7191,541.1760,74.6450
"R","Peter Lake",1989,243,1989-08-31,280.8212,135.5688,511.2724,70.5203
"R","Peter Lake",1989,244,1989-09-01,298.1033,144.9113,558.8562,77.0836
"R","Peter Lake",1989,245,1989-09-02,314.7937,154.0948,628.1000,86.6345
"R","Peter Lake",1989,246,1989-09-03,322.9639,159.2076,624.7013,86.1657
"R","Peter Lake",1989,247,1989-09-04,246.4203,122.3363,379.7237,52.3757
"R","Peter Lake",1989,248,1989-09-05,343.1508,171.5754,672.6993,92.7861
"R","Peter Lake",1990,142,1990-05-22,113.5048,56.7524,293.4120,36.6765
"R","Peter Lake",1990,143,1990-05-23,125.6268,62.8134,287.4701,36.5871
"R","Peter Lake",1990,144,1990-05-24,155.1301,77.5650,391.9130,50.8035
"R","Peter Lake",1990,145,1990-05-25,175.8017,87.9008,449.9241,59.4239
"R","Peter Lake",1990,146,1990-05-26,193.1763,96.5881,454.3655,61.1646
"R","Peter Lake",1990,147,1990-05-27,213.6139,106.8069,546.7408,75.0429
"R","Peter Lake",1990,148,1990-05-28,232.3550,116.1775,577.4257,80.8396
"R","Peter Lake",1990,149,1990-05-29,250.5645,125.2823,609.5642,87.0806
"R","Peter Lake",1990,150,1990-05-30,253.7307,131.5641,643.4811,90.0874
"R","Peter Lake",1990,151,1990-05-31,256.0454,137.8706,671.5970,92.1800
"R","Peter Lake",1990,152,1990-06-01,254.7255,142.6463,619.9091,83.4493
"R","Peter Lake",1990,153,1990-06-02,246.5378,143.8137,581.8837,76.8526
"R","Peter Lake",1990,154,1990-06-03,231.6045,140.9767,528.9581,68.5686
"R","Peter Lake",1990,155,1990-06-04,253.8542,161.5436,770.6027,98.0767
"R","Peter Lake",1990,156,1990-06-05,197.3072,131.5381,439.1776,54.8972
"R","Peter Lake",1990,157,1990-06-06,257.8157,167.8800,765.8174,95.7272
"R","Peter Lake",1990,158,1990-06-07,263.2495,167.5224,722.3087,90.2886
"R","Peter Lake",1990,159,1990-06-08,249.1223,155.0095,573.1133,71.6392
"R","Peter Lake",1990,160,1990-06-09,256.5742,156.1756,574.6989,71.8374
"R","Peter Lake",1990,161,1990-06-10,285.8329,170.2834,756.1645,94.5206
"R","Peter Lake",1990,162,1990-06-11,279.8929,163.2709,613.5645,76.6956
"R","Peter Lake",1990,163,1990-06-12,237.5715,135.7552,434.0905,54.2613
"R","Peter Lake",1990,164,1990-06-13,306.2574,171.5041,692.4142,88.9339
"R","Peter Lake",1990,165,1990-06-14,316.8042,173.9317,767.4599,101.3626
"R","Peter Lake",1990,166,1990-06-15,296.9530,159.8978,573.5119,77.9531
"R","Peter Lake",1990,167,1990-06-16,240.9581,127.2986,401.6268,56.2278
"R","Peter Lake",1990,168,1990-06-17,329.5359,170.8705,652.0225,94.1063
"R","Peter Lake",1990,169,1990-06-18,347.9596,177.1431,711.4363,105.9586
"R","Peter Lake",1990,170,1990-06-19,349.9217,174.9608,675.1439,103.8683
"R","Peter Lake",1990,171,1990-06-20,334.3974,167.1987,729.5958,109.8316
"R","Peter Lake",1990,172,1990-06-21,304.0190,152.0095,664.6030,97.9415
"R","Peter Lake",1990,173,1990-06-22,245.8534,122.9267,471.0046,67.9800
"R","Peter Lake",1990,174,1990-06-23,242.2065,121.1033,614.0851,86.8403
"R","Peter Lake",1990,175,1990-06-24,207.6304,103.8152,568.4515,78.7952
"R","Peter Lake",1990,176,1990-06-25,172.9013,86.4507,481.2050,65.4065
"R","Peter Lake",1990,177,1990-06-26,135.4868,67.7434,412.8416,55.0455
"R","Peter Lake",1990,178,1990-06-27,138.4450,69.2225,378.4904,49.9893
"R","Peter Lake",1990,179,1990-06-28,134.3159,67.1579,317.2693,41.5119
"R","Peter Lake",1990,180,1990-06-29,148.7832,74.3916,434.3480,56.3044
"R","Peter Lake",1990,181,1990-06-30,153.0936,76.5468,447.1190,57.4281
"R","Peter Lake",1990,182,1990-07-01,157.5129,78.7565,435.1530,55.3831
"R","Peter Lake",1990,183,1990-07-02,161.8470,80.9235,439.8795,55.4803
"R","Peter Lake",1990,184,1990-07-03,166.2197,83.1098,447.6655,55.9582
"R","Peter Lake",1990,185,1990-07-04,167.7818,83.8909,428.8807,54.5848
"R","Peter Lake",1990,186,1990-07-05,166.3763,83.1881,388.4886,50.3596
"R","Peter Lake",1990,187,1990-07-06,172.2182,86.1091,470.4462,62.1344
"R","Peter Lake",1990,188,1990-07-07,149.2264,74.6132,289.0659,38.9127
"R","Peter Lake",1990,189,1990-07-08,170.6970,85.3485,377.1622,51.7674
"R","Peter Lake",1990,190,1990-07-09,178.3720,89.1860,456.4351,63.9009
"R","Peter Lake",1990,191,1990-07-10,180.2419,90.1210,440.4826,62.9261
"R","Peter Lake",1990,192,1990-07-11,177.1424,91.8516,435.7621,63.2194
"R","Peter Lake",1990,193,1990-07-12,173.4066,93.3728,452.7243,66.7173
"R","Peter Lake",1990,194,1990-07-13,169.9351,95.1637,444.9309,66.6207
"R","Peter Lake",1990,195,1990-07-14,162.5646,94.8293,365.7900,55.6637
"R","Peter Lake",1990,196,1990-07-15,157.4439,95.8354,350.3644,54.2000
"R","Peter Lake",1990,197,1990-07-16,158.0224,100.5597,391.9535,61.6556
"R","Peter Lake",1990,198,1990-07-17,153.3605,102.2403,379.0439,60.6470
"R","Peter Lake",1990,199,1990-07-18,162.5385,103.4336,423.2838,66.5840
"R","Peter Lake",1990,200,1990-07-19,167.2207,101.7865,362.3627,56.0561
"R","Peter Lake",1990,201,1990-07-20,181.0615,105.6192,432.0030,65.7396
"R","Peter Lake",1990,202,1990-07-21,190.3368,106.5886,451.0135,67.5314
"R","Peter Lake",1990,203,1990-07-22,191.6566,103.1997,380.0912,56.0134
"R","Peter Lake",1990,204,1990-07-23,209.1389,108.4424,454.2944,65.9080
"R","Peter Lake",1990,205,1990-07-24,219.0284,109.5142,470.1196,67.1600
"R","Peter Lake",1990,206,1990-07-25,236.5538,118.2769,490.4211,70.0602
"R","Peter Lake",1990,207,1990-07-26,255.8062,127.9031,536.6752,76.6679
"R","Peter Lake",1990,208,1990-07-27,232.6622,116.3311,396.5578,56.6511
"R","Peter Lake",1990,209,1990-07-28,275.3975,137.6987,508.6391,72.6627
"R","Peter Lake",1990,210,1990-07-29,274.7267,137.3634,479.9672,68.5667
"R","Peter Lake",1990,211,1990-07-30,330.9896,165.4948,714.5291,102.0756
"R","Peter Lake",1990,212,1990-07-31,349.6460,174.8230,748.9119,106.9874
"R","Peter Lake",1990,213,1990-08-01,341.5936,170.7968,745.8687,106.0118
"R","Peter Lake",1990,214,1990-08-02,333.1680,166.5840,701.3152,99.1759
"R","Peter Lake",1990,215,1990-08-03,321.2795,160.6397,648.0168,91.1782
"R","Peter Lake",1990,216,1990-08-04,297.8935,148.9468,557.6923,78.0769
"R","Peter Lake",1990,217,1990-08-05,307.9419,153.9709,682.5165,95.0769
"R","Peter Lake",1990,218,1990-08-06,297.6895,148.8447,680.5284,94.3307
"R","Peter Lake",1990,219,1990-08-07,290.0817,145.0408,640.4045,88.3317
"R","Peter Lake",1990,220,1990-08-08,288.1979,144.0990,635.5103,87.6566
"R","Peter Lake",1990,221,1990-08-09,282.2678,141.1339,559.8562,77.2215
"R","Peter Lake",1990,222,1990-08-10,283.7922,141.8961,578.6515,79.8140
"R","Peter Lake",1990,223,1990-08-11,280.1079,140.0540,552.6086,76.2219
"R","Peter Lake",1990,224,1990-08-12,281.0049,140.5025,593.8603,81.9118
"R","Peter Lake",1990,225,1990-08-13,279.0149,139.5074,584.4141,80.6088
"R","Peter Lake",1990,226,1990-08-14,275.2361,137.6180,530.9020,73.2279
"R","Peter Lake",1990,227,1990-08-15,285.5278,141.7514,599.2314,83.0618
"R","Peter Lake",1990,228,1990-08-16,295.7525,145.7935,606.0769,84.4286
"R","Peter Lake",1990,229,1990-08-17,297.6872,145.7210,544.0587,76.1682
"R","Peter Lake",1990,230,1990-08-18,214.3392,104.1927,319.0644,44.8935
"R","Peter Lake",1990,231,1990-08-19,293.2446,141.5663,490.7953,69.4054
"R","Peter Lake",1990,232,1990-08-20,334.2877,160.2749,634.5602,90.1913
"R","Peter Lake",1990,233,1990-08-21,345.9703,164.7478,684.7813,97.8259
"R","Peter Lake",1990,234,1990-08-22,348.4666,167.2640,739.9059,102.0560
"R","Peter Lake",1990,235,1990-08-23,345.9045,167.3732,705.5530,94.0737
"R","Peter Lake",1990,236,1990-08-24,302.2002,147.4147,553.3071,71.3945
"R","Peter Lake",1990,237,1990-08-25,352.1058,173.1668,793.7052,99.2132
"R","Peter Lake",1990,238,1990-08-26,353.7771,175.4267,824.8943,99.9872
"R","Peter Lake",1990,239,1990-08-27,325.4688,162.7344,695.9175,81.8727
"R","Peter Lake",1990,240,1990-08-28,375.1075,187.5537,964.7554,115.1947
"R","Peter Lake",1990,241,1990-08-29,387.6415,193.8208,979.1604,118.6861
"R","Peter Lake",1990,242,1990-08-30,398.8025,199.4012,964.6540,118.7266
"R","Peter Lake",1990,243,1990-08-31,402.0788,201.0394,896.5031,112.0629
"R","Peter Lake",1990,244,1990-09-01,424.6323,212.3161,1007.9440,127.9929
"R","Peter Lake",1990,245,1990-09-02,432.3803,216.1902,964.7967,124.4899
"R","Peter Lake",1990,246,1990-09-03,358.6861,179.3430,643.7001,84.4197
"R","Peter Lake",1990,247,1990-09-04,411.5983,205.7992,779.7271,103.9636
"R","Peter Lake",1990,248,1990-09-05,472.0987,236.0493,919.1523,123.9306
"R","Peter Lake",1990,249,1990-09-06,389.1917,194.5959,623.4806,85.0201
"R","Peter Lake",1990,250,1990-09-07,512.1749,256.0875,895.2774,123.4865
"R","Peter Lake",1990,251,1990-09-08,534.4179,267.2090,899.4011,125.4978
"R","Peter Lake",1990,252,1990-09-09,568.5040,284.2520,940.0212,132.7089
"R","Peter Lake",1990,253,1990-09-10,654.2195,327.1097,1223.1360,174.7337
"T","Tuesday Lake",1984,157,1984-06-05,288.3967,288.3967,501.6158,200.6463
"T","Tuesday Lake",1984,158,1984-06-06,244.7880,253.8542,438.5037,170.5292
"T","Tuesday Lake",1984,159,1984-06-07,265.6019,286.0329,512.1457,193.7849
"T","Tuesday Lake",1984,160,1984-06-08,258.2591,289.2502,527.2889,194.2643
"T","Tuesday Lake",1984,162,1984-06-10,249.1699,303.3372,577.4178,202.0962
"T","Tuesday Lake",1984,163,1984-06-11,188.6129,240.0527,441.5541,150.7746
"T","Tuesday Lake",1984,164,1984-06-12,226.2743,301.6991,593.7183,197.9061
"T","Tuesday Lake",1984,165,1984-06-13,223.2591,297.6789,583.1517,194.3839
"T","Tuesday Lake",1984,166,1984-06-14,189.0281,252.0375,467.5001,157.7109
"T","Tuesday Lake",1984,167,1984-06-15,172.0313,229.3750,410.7516,140.2567
"T","Tuesday Lake",1984,168,1984-06-16,157.3544,209.8058,363.7665,125.7464
"T","Tuesday Lake",1984,169,1984-06-17,246.9252,329.2336,616.9391,215.9287
"T","Tuesday Lake",1984,170,1984-06-18,232.9726,310.6302,564.3510,200.0231
"T","Tuesday Lake",1984,171,1984-06-19,198.5967,264.7956,457.4048,164.1966
"T","Tuesday Lake",1984,172,1984-06-20,252.4258,336.5677,601.7086,218.8031
"T","Tuesday Lake",1984,173,1984-06-21,210.8889,281.1852,487.2379,177.1774
"T","Tuesday Lake",1984,174,1984-06-22,194.3929,259.1905,445.3830,161.9575
"T","Tuesday Lake",1984,175,1984-06-23,246.3989,328.5318,597.0244,217.0998
"T","Tuesday Lake",1984,176,1984-06-24,259.7648,346.3531,641.4999,233.2727
"T","Tuesday Lake",1984,177,1984-06-25,211.3045,281.7393,502.5092,182.7306
"T","Tuesday Lake",1984,178,1984-06-26,204.5286,272.7048,486.5168,176.9152
"T","Tuesday Lake",1984,179,1984-06-27,246.9773,329.3031,614.7471,223.5444
"T","Tuesday Lake",1984,180,1984-06-28,268.1210,357.4947,668.0043,242.9106
"T","Tuesday Lake",1984,181,1984-06-29,270.6212,360.8282,664.8304,241.7565
"T","Tuesday Lake",1984,182,1984-06-30,276.7534,369.0045,673.4304,244.8838
"T","Tuesday Lake",1984,183,1984-07-01,254.4625,339.2834,600.1508,218.2366
"T","Tuesday Lake",1984,184,1984-07-02,235.1092,313.4789,539.4493,196.1634
"T","Tuesday Lake",1984,185,1984-07-03,289.4204,385.8939,686.0978,249.4901
"T","Tuesday Lake",1984,186,1984-07-04,271.1849,361.5799,627.3397,228.1235
"T","Tuesday Lake",1984,187,1984-07-05,249.4962,332.6616,560.5029,203.8192
"T","Tuesday Lake",1984,188,1984-07-06,296.1681,394.8908,682.2579,248.0938
"T","Tuesday Lake",1984,189,1984-07-07,177.0333,236.0444,364.9601,132.7128
"T","Tuesday Lake",1984,190,1984-07-08,217.8130,290.4173,459.8308,167.2112
"T","Tuesday Lake",1984,191,1984-07-09,186.0044,248.0059,377.2036,137.1649
"T","Tuesday Lake",1984,192,1984-07-10,281.1301,374.8401,610.9350,222.1582
"T","Tuesday Lake",1984,193,1984-07-11,279.5771,372.7695,599.1046,217.8562
"T","Tuesday Lake",1984,194,1984-07-12,249.1701,332.2267,517.6827,188.2483
"T","Tuesday Lake",1984,195,1984-07-13,210.2551,280.3401,420.5863,152.9405
"T","Tuesday Lake",1984,196,1984-07-14,242.2394,322.9858,496.1338,180.4123
"T","Tuesday Lake",1984,197,1984-07-15,247.1910,329.5880,506.7199,184.2618
"T","Tuesday Lake",1984,198,1984-07-16,171.9409,229.2545,329.4781,119.8102
"T","Tuesday Lake",1984,199,1984-07-17,280.0396,373.3861,587.1494,213.5089
"T","Tuesday Lake",1984,200,1984-07-18,242.9854,323.9805,493.8900,179.5964
"T","Tuesday Lake",1984,201,1984-07-19,271.7875,362.3834,580.0168,210.9152
"T","Tuesday Lake",1984,202,1984-07-20,267.8028,357.0704,583.4631,212.1684
"T","Tuesday Lake",1984,203,1984-07-21,201.0114,268.0151,422.7363,153.7223
"T","Tuesday Lake",1984,204,1984-07-22,261.1568,348.2091,591.9212,215.2441
"T","Tuesday Lake",1984,205,1984-07-23,274.1797,365.5729,642.2774,233.5554
"T","Tuesday Lake",1984,206,1984-07-24,264.5367,352.7155,627.6693,228.2434
"T","Tuesday Lake",1984,207,1984-07-25,262.8964,350.5285,636.2275,231.3555
"T","Tuesday Lake",1984,208,1984-07-26,285.6736,380.8981,677.1818,243.0909
"T","Tuesday Lake",1984,209,1984-07-27,292.7895,390.3860,678.7804,240.5804
"T","Tuesday Lake",1984,210,1984-07-28,290.3796,387.1728,659.6736,230.8858
"T","Tuesday Lake",1984,211,1984-07-29,301.0784,401.4378,681.5311,235.5910
"T","Tuesday Lake",1984,212,1984-07-30,234.6341,312.8454,503.2335,171.8358
"T","Tuesday Lake",1984,213,1984-07-31,271.4007,361.8676,597.2294,201.4750
"T","Tuesday Lake",1984,214,1984-08-01,235.8213,314.4284,506.8669,168.9556
"T","Tuesday Lake",1984,215,1984-08-02,212.1402,282.8535,452.9898,150.9966
"T","Tuesday Lake",1984,216,1984-08-03,267.5197,356.6929,600.7669,200.2556
"T","Tuesday Lake",1984,217,1984-08-04,189.9358,253.2477,405.4095,135.1365
"T","Tuesday Lake",1984,218,1984-08-05,298.3007,397.7343,695.2740,231.7580
"T","Tuesday Lake",1984,219,1984-08-06,269.5578,359.4104,619.3493,206.4498
"T","Tuesday Lake",1984,220,1984-08-07,303.4802,404.6403,717.9562,239.3187
"T","Tuesday Lake",1984,221,1984-08-08,330.5816,440.7755,800.2894,266.7632
"T","Tuesday Lake",1984,222,1984-08-09,254.7148,346.2143,589.5467,196.5156
"T","Tuesday Lake",1984,223,1984-08-10,253.0135,350.7119,590.4301,196.8100
"T","Tuesday Lake",1984,224,1984-08-11,309.8361,438.1521,763.6724,254.5575
"T","Tuesday Lake",1984,225,1984-08-12,294.0215,424.3608,723.7332,241.2444
"T","Tuesday Lake",1984,226,1984-08-13,236.1389,347.9942,561.8452,187.2817
"T","Tuesday Lake",1984,227,1984-08-14,262.3184,394.8879,650.7548,216.9183
"T","Tuesday Lake",1984,228,1984-08-15,288.7708,444.2628,753.4143,251.1381
"T","Tuesday Lake",1984,229,1984-08-16,227.4365,342.3775,551.2801,181.5981
"T","Tuesday Lake",1984,230,1984-08-17,297.5166,438.4455,754.4119,245.6225
"T","Tuesday Lake",1984,231,1984-08-18,329.0848,474.9678,840.5934,270.5358
"T","Tuesday Lake",1984,232,1984-08-19,317.9919,449.6855,790.5800,251.5482
"T","Tuesday Lake",1984,233,1984-08-20,180.8828,250.7287,396.4789,124.7349
"T","Tuesday Lake",1984,234,1984-08-21,190.2909,258.6479,414.4448,128.9384
"T","Tuesday Lake",1985,142,1985-05-22,106.8356,142.4475,204.9416,81.9766
"T","Tuesday Lake",1985,143,1985-05-23,81.3083,108.4110,149.1504,59.6601
"T","Tuesday Lake",1985,144,1985-05-24,181.4111,241.8814,388.1634,155.2654
"T","Tuesday Lake",1985,145,1985-05-25,189.9480,253.2639,410.2240,164.0896
"T","Tuesday Lake",1985,146,1985-05-26,142.4167,189.8890,286.4324,114.5730
"T","Tuesday Lake",1985,147,1985-05-27,152.0546,202.7394,308.6665,123.4666
"T","Tuesday Lake",1985,148,1985-05-28,125.5576,167.4101,243.8651,97.5460
"T","Tuesday Lake",1985,149,1985-05-29,154.0820,205.4427,309.2755,123.7102
"T","Tuesday Lake",1985,150,1985-05-30,171.1079,230.3375,354.0815,143.6853
"T","Tuesday Lake",1985,151,1985-05-31,188.8996,256.7568,401.7782,165.4381
"T","Tuesday Lake",1985,152,1985-06-01,162.2423,222.6855,334.1374,139.6395
"T","Tuesday Lake",1985,153,1985-06-02,204.6961,283.7372,445.0246,188.7983
"T","Tuesday Lake",1985,154,1985-06-03,194.1682,271.8354,416.5247,179.4260
"T","Tuesday Lake",1985,155,1985-06-04,182.2847,257.7763,385.2244,168.5357
"T","Tuesday Lake",1985,156,1985-06-05,177.7656,253.9509,373.9020,166.1786
"T","Tuesday Lake",1985,157,1985-06-06,203.7882,288.1854,440.2507,195.6670
"T","Tuesday Lake",1985,158,1985-06-07,195.7449,274.0429,417.8195,185.6976
"T","Tuesday Lake",1985,159,1985-06-08,168.5349,233.6127,347.2745,154.3442
"T","Tuesday Lake",1985,160,1985-06-09,205.7869,282.4527,440.9361,195.9716
"T","Tuesday Lake",1985,161,1985-06-10,199.4498,271.0969,421.6971,187.4209
"T","Tuesday Lake",1985,162,1985-06-11,173.4056,233.4306,352.6662,156.7405
"T","Tuesday Lake",1985,163,1985-06-12,109.2741,145.6988,203.0011,90.2227
"T","Tuesday Lake",1985,164,1985-06-13,172.5093,232.2240,349.4432,154.0852
"T","Tuesday Lake",1985,165,1985-06-14,168.9524,229.6440,344.1425,150.5623
"T","Tuesday Lake",1985,166,1985-06-15,149.6324,205.3779,300.3358,130.3783
"T","Tuesday Lake",1985,167,1985-06-16,175.7554,243.6214,369.1017,158.9977
"T","Tuesday Lake",1985,168,1985-06-17,166.8562,233.5986,350.3586,149.7716
"T","Tuesday Lake",1985,169,1985-06-18,117.3399,165.9352,231.6069,98.2575
"T","Tuesday Lake",1985,170,1985-06-19,137.2661,196.0945,282.6517,119.0112
"T","Tuesday Lake",1985,171,1985-06-20,163.8207,236.4422,356.5916,149.0233
"T","Tuesday Lake",1985,172,1985-06-21,160.1277,233.5196,351.8809,145.9654
"T","Tuesday Lake",1985,173,1985-06-22,118.5368,174.6859,245.7365,101.1856
"T","Tuesday Lake",1985,174,1985-06-23,108.5342,161.6466,223.8239,91.4901
"T","Tuesday Lake",1985,175,1985-06-24,127.6794,192.2056,277.9881,112.8068
"T","Tuesday Lake",1985,176,1985-06-25,129.4731,197.0242,288.2968,116.1484
"T","Tuesday Lake",1985,177,1985-06-26,122.7599,188.8614,274.8949,109.9579
"T","Tuesday Lake",1985,178,1985-06-27,138.0397,207.8017,309.3283,123.7313
"T","Tuesday Lake",1985,179,1985-06-28,135.3647,199.4849,293.2411,117.2965
"T","Tuesday Lake",1985,180,1985-06-29,150.7723,217.6095,327.3473,130.9389
"T","Tuesday Lake",1985,181,1985-06-30,164.1652,232.1528,355.7947,142.3179
"T","Tuesday Lake",1985,182,1985-07-01,129.1001,178.9506,260.4404,104.1761
"T","Tuesday Lake",1985,183,1985-07-02,95.1797,129.3704,180.0849,72.0340
"T","Tuesday Lake",1985,184,1985-07-03,182.5040,243.3386,383.3165,153.3266
"T","Tuesday Lake",1985,185,1985-07-04,171.8832,229.1776,357.9133,142.1500
"T","Tuesday Lake",1985,186,1985-07-05,177.9709,237.2946,375.0918,147.9235
"T","Tuesday Lake",1985,187,1985-07-06,169.9999,226.6666,356.3826,139.5624
"T","Tuesday Lake",1985,188,1985-07-07,153.2899,204.3865,315.9147,122.8557
"T","Tuesday Lake",1985,189,1985-07-08,184.6665,246.2220,398.6852,153.9750
"T","Tuesday Lake",1985,190,1985-07-09,186.7918,249.0558,406.7880,156.0283
"T","Tuesday Lake",1985,191,1985-07-10,165.4586,220.6115,352.1145,134.1389
"T","Tuesday Lake",1985,192,1985-07-11,161.3255,215.1007,343.3670,129.9227
"T","Tuesday Lake",1985,193,1985-07-12,157.0768,209.4358,334.3456,125.6601
"T","Tuesday Lake",1985,194,1985-07-13,175.0878,233.4504,385.1678,143.7960
"T","Tuesday Lake",1985,195,1985-07-14,143.4351,191.2468,303.0297,112.3819
"T","Tuesday Lake",1985,196,1985-07-15,78.1999,104.2666,148.7228,54.7926
"T","Tuesday Lake",1985,197,1985-07-16,157.7728,210.3637,345.8842,126.5981
"T","Tuesday Lake",1985,198,1985-07-17,166.7158,222.2877,373.9146,135.9689
"T","Tuesday Lake",1985,199,1985-07-18,163.5758,218.1011,363.8714,132.6615
"T","Tuesday Lake",1985,200,1985-07-19,171.7029,228.9372,386.0526,141.1158
"T","Tuesday Lake",1985,201,1985-07-20,168.2496,224.3328,375.4288,137.5917
"T","Tuesday Lake",1985,202,1985-07-21,109.3249,145.7665,220.1083,80.8797
"T","Tuesday Lake",1985,203,1985-07-22,166.1403,221.5204,368.6201,135.8074
"T","Tuesday Lake",1985,204,1985-07-23,170.1322,226.8430,379.9809,140.3623
"T","Tuesday Lake",1985,205,1985-07-24,157.6897,210.2529,344.8655,127.7280
"T","Tuesday Lake",1985,206,1985-07-25,165.7243,220.9657,356.9591,134.3394
"T","Tuesday Lake",1985,207,1985-07-26,189.4165,252.5554,411.5810,157.4354
"T","Tuesday Lake",1985,208,1985-07-27,157.7551,210.3401,321.2144,124.9167
"T","Tuesday Lake",1985,209,1985-07-28,206.1495,274.8659,436.9301,172.7972
"T","Tuesday Lake",1985,210,1985-07-29,216.6671,288.8895,455.4043,183.2086
"T","Tuesday Lake",1985,211,1985-07-30,214.1999,285.5999,440.8632,180.4703
"T","Tuesday Lake",1985,212,1985-07-31,238.0246,317.3662,492.9792,205.4080
"T","Tuesday Lake",1985,213,1985-08-01,216.8218,289.0958,447.8788,185.5119
"T","Tuesday Lake",1985,214,1985-08-02,174.6966,232.9288,352.3526,145.0864
"T","Tuesday Lake",1985,215,1985-08-03,210.4489,280.5985,448.6310,183.6501
"T","Tuesday Lake",1985,216,1985-08-04,222.5945,296.7927,490.2987,199.5402
"T","Tuesday Lake",1985,217,1985-08-05,178.1871,237.5829,383.0518,154.9921
"T","Tuesday Lake",1985,218,1985-08-06,79.5663,106.0884,154.6962,62.2341
"T","Tuesday Lake",1985,219,1985-08-07,181.1852,241.5803,409.4470,163.7788
"T","Tuesday Lake",1985,220,1985-08-08,184.1265,245.5020,413.8648,165.5459
"T","Tuesday Lake",1985,221,1985-08-09,91.0201,121.3602,179.8695,71.9478
"T","Tuesday Lake",1985,222,1985-08-10,201.3482,268.4643,453.9890,181.5956
"T","Tuesday Lake",1985,223,1985-08-11,197.2109,262.9478,438.4654,175.3862
"T","Tuesday Lake",1985,224,1985-08-12,179.9169,239.8892,387.3037,154.9215
"T","Tuesday Lake",1985,225,1985-08-13,170.9717,227.9623,359.3018,143.7207
"T","Tuesday Lake",1985,226,1985-08-14,100.6939,134.2585,188.1220,75.2488
"T","Tuesday Lake",1985,227,1985-08-15,106.3413,143.1517,203.3601,80.1983
"T","Tuesday Lake",1985,228,1985-08-16,119.6915,162.6875,237.0715,92.1945
"T","Tuesday Lake",1985,229,1985-08-17,101.1400,138.8196,196.4687,75.3579
"T","Tuesday Lake",1985,230,1985-08-18,141.2220,195.7533,296.5005,112.1894
"T","Tuesday Lake",1985,231,1985-08-19,79.9627,111.9478,151.5600,56.5824
"T","Tuesday Lake",1985,232,1985-08-20,53.5410,75.7145,96.0343,35.3811
"T","Tuesday Lake",1985,233,1985-08-21,54.5986,77.9980,97.9660,35.6240
"T","Tuesday Lake",1985,234,1985-08-22,122.4061,173.0995,255.1896,93.0379
"T","Tuesday Lake",1985,235,1985-08-23,113.6966,159.1752,238.0206,87.0049
"T","Tuesday Lake",1985,236,1985-08-24,89.7473,124.4022,182.9110,67.0355
"T","Tuesday Lake",1985,237,1985-08-25,87.5059,120.1062,182.6971,67.1328
"T","Tuesday Lake",1985,238,1985-08-26,45.7072,62.1263,87.5024,32.2377
"T","Tuesday Lake",1985,239,1985-08-27,77.6739,104.5610,172.2722,63.6362
"T","Tuesday Lake",1985,240,1985-08-28,66.4268,88.5691,151.2745,56.0276
"T","Tuesday Lake",1985,241,1985-08-29,83.6218,111.4957,188.3499,68.6692
"T","Tuesday Lake",1985,242,1985-08-30,52.8543,70.4724,103.4213,37.1256
"T","Tuesday Lake",1985,243,1985-08-31,48.8330,65.1107,91.6255,32.3929
"T","Tuesday Lake",1985,244,1985-09-01,106.5944,142.1258,224.0617,78.0314
"T","Tuesday Lake",1985,245,1985-09-02,107.0806,142.7741,219.5117,75.3227
"T","Tuesday Lake",1985,246,1985-09-03,118.7020,158.2693,243.2689,82.2648
"T","Tuesday Lake",1985,247,1985-09-04,97.3110,129.7479,188.8448,62.9483
"T","Tuesday Lake",1985,248,1985-09-05,88.0627,117.4169,173.8826,57.2790
"T","Tuesday Lake",1985,249,1985-09-06,78.4969,104.6625,156.1176,50.8290
"T","Tuesday Lake",1985,250,1985-09-07,125.5515,167.4020,285.2260,91.7969
"T","Tuesday Lake",1985,251,1985-09-08,143.1637,190.8849,348.6972,110.9491
"T","Tuesday Lake",1985,252,1985-09-09,132.8098,177.0798,324.9891,102.2438
"T","Tuesday Lake",1985,253,1985-09-10,125.9814,167.9752,312.1357,97.1089
"T","Tuesday Lake",1985,254,1985-09-11,109.0084,145.3446,266.1166,81.8820
"T","Tuesday Lake",1985,255,1985-09-12,109.6825,146.2434,277.8251,84.5555
"T","Tuesday Lake",1985,256,1985-09-13,87.1358,116.1811,212.8541,64.0851
"T","Tuesday Lake",1985,257,1985-09-14,71.0197,94.6929,169.7776,50.5720
"T","Tuesday Lake",1985,258,1985-09-15,83.7884,111.7178,220.5987,65.0186
